usage_id,subscription_id,customer_id,month,devices_connected,data_transfer_gb,active_users,connection_hours,created_at
usage_5ab25eb5,sub_030c1092,cust_1dde73f3,2024-02-01,53,14597.26,45,10484.52,2024-02-04
usage_34972744,sub_030c1092,cust_1dde73f3,2024-03-01,159,24833.33,45,22841.69,2024-03-04
usage_0a7eae09,sub_030c1092,cust_1dde73f3,2024-04-01,60,28562.31,45,23756.49,2024-04-04
usage_1492e54a,sub_030c1092,cust_1dde73f3,2024-05-01,74,31988.87,45,35793.93,2024-05-05
usage_da98583c,sub_030c1092,cust_1dde73f3,2024-06-01,96,23875.74,45,11059.77,2024-06-02
usage_74d678ed,sub_030c1092,cust_1dde73f3,2024-07-01,79,2501.83,45,17206.75,2024-07-06
usage_d411efb6,sub_030c1092,cust_1dde73f3,2024-08-01,84,24614.16,45,11054.87,2024-08-02
usage_63b92c47,sub_030c1092,cust_1dde73f3,2024-09-01,134,12175.77,45,48134.07,2024-09-05
usage_da954be5,sub_030c1092,cust_1dde73f3,2024-10-01,104,48140.27,45,35271.26,2024-10-06
usage_c2a909b2,sub_030c1092,cust_1dde73f3,2024-11-01,126,2620.46,45,18437.77,2024-11-05
usage_ae2f5542,sub_030c1092,cust_1dde73f3,2024-12-01,109,33708.82,45,26570.7,2024-12-05
usage_992da63d,sub_febf0b29,cust_811f080d,2024-07-01,1199,493665.63,495,532236.41,2024-07-03
usage_4c12dcd1,sub_febf0b29,cust_811f080d,2024-08-01,949,49924.27,495,101505.85,2024-08-05
usage_1a9519d1,sub_febf0b29,cust_811f080d,2024-09-01,911,107036.36,495,295925.36,2024-09-03
usage_6de39cb7,sub_febf0b29,cust_811f080d,2024-10-01,616,73534.43,495,110436.2,2024-10-05
usage_77ac9b00,sub_febf0b29,cust_811f080d,2024-11-01,1044,306251.26,495,514455.8,2024-11-03
usage_191ce4f8,sub_febf0b29,cust_811f080d,2024-12-01,1229,607569.67,495,169329.62,2024-12-05
usage_23d9e84f,sub_49d0441c,cust_0800b881,2024-10-01,1,326.93,1,318.19,2024-10-03
usage_4adff221,sub_49d0441c,cust_0800b881,2024-11-01,1,144.68,1,336.58,2024-11-05
usage_142f60ef,sub_49d0441c,cust_0800b881,2024-12-01,3,279.28,1,334.38,2024-12-06
usage_77415696,sub_e77b990a,cust_1f7854dd,2024-09-01,369,31384.92,109,151106.65,2024-09-06
usage_8db342eb,sub_e77b990a,cust_1f7854dd,2024-10-01,237,25381.17,109,102677.5,2024-10-06
usage_d27b96d8,sub_e77b990a,cust_1f7854dd,2024-11-01,163,45700.91,109,46292.97,2024-11-05
usage_c3820b6e,sub_e77b990a,cust_1f7854dd,2024-12-01,366,49205.24,109,79033.33,2024-12-02
usage_2a4ea280,sub_d8cec4fc,cust_465a4e2d,2024-09-01,3,775.23,1,717.59,2024-09-03
usage_fb484217,sub_d8cec4fc,cust_465a4e2d,2024-10-01,1,277.7,1,468.52,2024-10-06
usage_7f96b2c8,sub_d8cec4fc,cust_465a4e2d,2024-11-01,3,677.76,1,1486.24,2024-11-05
usage_4ef93f36,sub_d8cec4fc,cust_465a4e2d,2024-12-01,3,680.46,1,1240.08,2024-12-04
usage_d0afa2e3,sub_596d7a27,cust_d387eb50,2024-08-01,587,203065.85,428,248886.13,2024-08-03
usage_877bc7ae,sub_596d7a27,cust_d387eb50,2024-09-01,1440,676863.92,428,195226.18,2024-09-05
usage_46eaa413,sub_596d7a27,cust_d387eb50,2024-10-01,768,177745.74,428,105614.06,2024-10-02
usage_14ce54e4,sub_596d7a27,cust_d387eb50,2024-11-01,534,19278.58,428,249144.15,2024-11-03
usage_cfa0a372,sub_596d7a27,cust_d387eb50,2024-12-01,942,156823.77,428,379383.99,2024-12-04
usage_bde21669,sub_dff34613,cust_1c6eaba0,2024-05-01,131,5569.18,85,27352.53,2024-05-06
usage_fa0f41b0,sub_dff34613,cust_1c6eaba0,2024-06-01,121,2886.15,85,12843.51,2024-06-02
usage_597a23f8,sub_dff34613,cust_1c6eaba0,2024-07-01,107,45015.95,85,38014.29,2024-07-02
usage_012b4c5c,sub_dff34613,cust_1c6eaba0,2024-08-01,160,3045.1,85,74605.37,2024-08-02
usage_70443093,sub_dff34613,cust_1c6eaba0,2024-09-01,143,18753.79,85,59329.06,2024-09-06
usage_2049d83a,sub_dff34613,cust_1c6eaba0,2024-10-01,121,38932.53,85,53937.22,2024-10-02
usage_8e3d717f,sub_dff34613,cust_1c6eaba0,2024-11-01,211,52980.03,85,33528.39,2024-11-04
usage_456b2553,sub_dff34613,cust_1c6eaba0,2024-12-01,146,31543.01,85,31477.34,2024-12-05
usage_66026b38,sub_ceb367ed,cust_d4a4b8b5,2024-10-01,226,84390.18,145,105760.36,2024-10-05
usage_2ed7c74c,sub_ceb367ed,cust_d4a4b8b5,2024-11-01,445,85848.88,145,167013.98,2024-11-06
usage_a7b2e9e9,sub_ceb367ed,cust_d4a4b8b5,2024-12-01,345,157641.26,145,164773.52,2024-12-06
usage_3fd933c7,sub_cf1d16fd,cust_595ca8cf,2024-07-01,3473,1539029.06,1330,1639914.56,2024-07-06
usage_f879dc0e,sub_cf1d16fd,cust_595ca8cf,2024-08-01,1932,721880.39,1330,724599.09,2024-08-06
usage_2601af92,sub_cf1d16fd,cust_595ca8cf,2024-09-01,2387,905630.3,1330,1065277.21,2024-09-03
usage_306ab0ba,sub_cf1d16fd,cust_595ca8cf,2024-10-01,2307,171499.26,1330,918995.65,2024-10-04
usage_068ab869,sub_cf1d16fd,cust_595ca8cf,2024-11-01,3002,816541.02,1330,1264782.68,2024-11-06
usage_ed67f975,sub_cf1d16fd,cust_595ca8cf,2024-12-01,3393,259401.38,1330,886478.4,2024-12-06
usage_be4e564d,sub_18ca8539,cust_7ae6767f,2024-07-01,276,117148.39,117,120768.13,2024-07-03
usage_2d17c2c3,sub_18ca8539,cust_7ae6767f,2024-08-01,433,188767.8,117,160046.66,2024-08-06
usage_ab55d088,sub_18ca8539,cust_7ae6767f,2024-09-01,342,134927.76,117,82775.97,2024-09-04
usage_bb2c0c8d,sub_18ca8539,cust_7ae6767f,2024-10-01,444,85188.94,117,150452.34,2024-10-05
usage_eee1ec78,sub_18ca8539,cust_7ae6767f,2024-11-01,284,129282.03,117,81107.97,2024-11-05
usage_b0d09d34,sub_18ca8539,cust_7ae6767f,2024-12-01,301,119865.24,117,105549.72,2024-12-02
usage_ce5fdca6,sub_3e877ccc,cust_7588eeba,2024-08-01,10,266.57,8,4259.85,2024-08-06
usage_b183cad1,sub_3e877ccc,cust_7588eeba,2024-09-01,13,1710.95,8,3769.79,2024-09-03
usage_7dd43036,sub_3e877ccc,cust_7588eeba,2024-10-01,17,6603.49,8,6400.24,2024-10-03
usage_e6d15d14,sub_3e877ccc,cust_7588eeba,2024-11-01,18,3746.26,8,4232.38,2024-11-02
usage_3a0b6f4c,sub_3e877ccc,cust_7588eeba,2024-12-01,19,5260.45,8,9039.86,2024-12-04
usage_2d3cd624,sub_c9a38e04,cust_0ff893a6,2024-05-01,2,748.56,1,487.52,2024-05-02
usage_92085af0,sub_c9a38e04,cust_0ff893a6,2024-06-01,4,1880.15,1,616.48,2024-06-03
usage_0f401e38,sub_c9a38e04,cust_0ff893a6,2024-07-01,1,261.84,1,275.53,2024-07-06
usage_93dde331,sub_c9a38e04,cust_0ff893a6,2024-08-01,2,517.76,1,909.81,2024-08-03
usage_393eafc0,sub_c9a38e04,cust_0ff893a6,2024-09-01,4,1887.16,1,1341.48,2024-09-04
usage_988fa9b7,sub_c9a38e04,cust_0ff893a6,2024-10-01,2,820.63,1,518.68,2024-10-03
usage_9a0522ef,sub_c9a38e04,cust_0ff893a6,2024-11-01,1,115.49,1,425.68,2024-11-02
usage_0af26089,sub_c9a38e04,cust_0ff893a6,2024-12-01,2,731.1,1,866.03,2024-12-06
usage_03057eb9,sub_03f23105,cust_1de8d0b7,2024-05-01,2,144.85,1,747.99,2024-05-02
usage_152fc5f7,sub_03f23105,cust_1de8d0b7,2024-06-01,1,388.74,1,217.44,2024-06-02
usage_7b35e667,sub_03f23105,cust_1de8d0b7,2024-07-01,2,895.05,1,563.3,2024-07-06
usage_06bb5e3d,sub_03f23105,cust_1de8d0b7,2024-08-01,2,747.71,1,590.39,2024-08-02
usage_1d5f2439,sub_03f23105,cust_1de8d0b7,2024-09-01,3,262.78,1,1031.58,2024-09-04
usage_1d3ba01f,sub_03f23105,cust_1de8d0b7,2024-10-01,2,270.98,1,538.0,2024-10-02
usage_a434834b,sub_b5ecae92,cust_faa598f1,2024-03-01,32,6867.19,11,5008.33,2024-03-05
usage_47c55969,sub_b5ecae92,cust_faa598f1,2024-04-01,30,459.29,11,10282.27,2024-04-03
usage_e8e4cdbe,sub_b5ecae92,cust_faa598f1,2024-05-01,27,1372.99,11,10404.13,2024-05-03
usage_16806377,sub_b5ecae92,cust_faa598f1,2024-06-01,31,13267.67,11,8355.69,2024-06-02
usage_7b081c57,sub_b5ecae92,cust_faa598f1,2024-07-01,18,855.82,11,5148.66,2024-07-05
usage_50dbf254,sub_b5ecae92,cust_faa598f1,2024-08-01,13,2255.11,11,4472.62,2024-08-06
usage_1db1b0ed,sub_b5ecae92,cust_faa598f1,2024-09-01,21,5111.4,11,2759.48,2024-09-06
usage_bc227ecf,sub_b5ecae92,cust_faa598f1,2024-10-01,36,12149.37,11,3921.86,2024-10-03
usage_06d06477,sub_b5ecae92,cust_faa598f1,2024-11-01,11,3102.82,11,3950.53,2024-11-02
usage_e0b4a2c5,sub_b5ecae92,cust_faa598f1,2024-12-01,17,2772.66,11,2441.1,2024-12-02
usage_72face52,sub_e1b4a780,cust_169a8ff6,2024-09-01,797,374394.59,397,233513.02,2024-09-04
usage_eff78806,sub_e1b4a780,cust_169a8ff6,2024-10-01,1134,475547.0,397,270096.46,2024-10-04
usage_552ecdf5,sub_e1b4a780,cust_169a8ff6,2024-11-01,918,91627.57,397,182617.38,2024-11-03
usage_91a249a5,sub_e1b4a780,cust_169a8ff6,2024-12-01,1201,357457.38,397,319480.38,2024-12-04
usage_7bf78511,sub_b7142fa8,cust_954f5ec5,2024-08-01,2,662.76,1,524.94,2024-08-02
usage_d579f270,sub_b7142fa8,cust_954f5ec5,2024-09-01,2,248.04,1,529.66,2024-09-04
usage_23490fcf,sub_b7142fa8,cust_954f5ec5,2024-10-01,2,73.41,1,949.79,2024-10-04
usage_af5a4de6,sub_b7142fa8,cust_954f5ec5,2024-11-01,1,403.72,1,438.88,2024-11-02
usage_79dd4a17,sub_46d8b1af,cust_72665fe2,2024-04-01,670,142360.53,478,128908.76,2024-04-04
usage_db301bd3,sub_46d8b1af,cust_72665fe2,2024-05-01,1279,420956.21,478,441679.84,2024-05-05
usage_bd13b446,sub_46d8b1af,cust_72665fe2,2024-06-01,1190,491359.1,478,217991.08,2024-06-02
usage_86600be1,sub_46d8b1af,cust_72665fe2,2024-07-01,826,119173.61,478,365520.36,2024-07-06
usage_6c19afec,sub_46d8b1af,cust_72665fe2,2024-08-01,1386,410463.96,478,518406.67,2024-08-04
usage_611e8951,sub_46d8b1af,cust_72665fe2,2024-09-01,1014,293718.15,478,372605.61,2024-09-03
usage_d0e217e6,sub_46d8b1af,cust_72665fe2,2024-10-01,1862,87866.34,478,574044.62,2024-10-02
usage_e0b7ea7a,sub_46d8b1af,cust_72665fe2,2024-11-01,1497,168030.96,478,241565.78,2024-11-04
usage_d3742b62,sub_46d8b1af,cust_72665fe2,2024-12-01,1200,69816.16,478,554032.88,2024-12-03
usage_9f6a12e9,sub_3bceadd6,cust_48f0bd38,2024-09-01,1074,28916.23,432,372992.58,2024-09-06
usage_a6154985,sub_3bceadd6,cust_48f0bd38,2024-10-01,499,192265.87,432,248139.15,2024-10-04
usage_544feace,sub_3bceadd6,cust_48f0bd38,2024-11-01,1254,329875.92,432,504782.39,2024-11-02
usage_9aa9b66a,sub_3bceadd6,cust_48f0bd38,2024-12-01,1292,377485.12,432,210974.04,2024-12-02
usage_6475352c,sub_87895dc9,cust_d4a4b8b5,2024-08-01,130,7355.63,51,32925.99,2024-08-03
usage_7feb2c29,sub_87895dc9,cust_d4a4b8b5,2024-09-01,98,46220.39,51,35625.56,2024-09-05
usage_b58e5b8b,sub_87895dc9,cust_d4a4b8b5,2024-10-01,79,9307.32,51,35429.47,2024-10-05
usage_0796cee2,sub_87895dc9,cust_d4a4b8b5,2024-11-01,118,8102.4,51,58167.15,2024-11-06
usage_f839c7ae,sub_87895dc9,cust_d4a4b8b5,2024-12-01,70,20384.48,51,10027.96,2024-12-06
usage_3c23e7a1,sub_432b76bd,cust_7da6af1c,2024-08-01,51,5805.66,14,23129.54,2024-08-05
usage_d7fb6e61,sub_432b76bd,cust_7da6af1c,2024-09-01,18,4872.29,14,5488.82,2024-09-06
usage_c41fcf96,sub_432b76bd,cust_7da6af1c,2024-10-01,20,4261.48,14,6564.16,2024-10-05
usage_12e81cc5,sub_432b76bd,cust_7da6af1c,2024-11-01,24,8651.92,14,6592.44,2024-11-05
usage_effbae24,sub_432b76bd,cust_7da6af1c,2024-12-01,27,6519.17,14,9319.75,2024-12-03
usage_bd118e84,sub_ad369f2c,cust_6a2fab47,2024-09-01,17,6027.31,8,5542.0,2024-09-03
usage_637b7ef2,sub_ad369f2c,cust_6a2fab47,2024-10-01,21,1057.05,8,5236.07,2024-10-04
usage_48f30890,sub_ad369f2c,cust_6a2fab47,2024-11-01,19,5249.15,8,5399.09,2024-11-03
usage_4ef8c2be,sub_ad369f2c,cust_6a2fab47,2024-12-01,29,10209.38,8,10250.69,2024-12-04
usage_0b7905d6,sub_36e2d053,cust_de255348,2024-11-01,6934,2420714.1,1872,2286864.66,2024-11-02
usage_f4afbf75,sub_36e2d053,cust_de255348,2024-12-01,3284,831672.37,1872,1321538.15,2024-12-05
usage_bb89ea0f,sub_8a844ba2,cust_66f83847,2024-04-01,20,6176.94,8,3385.56,2024-04-06
usage_dd4235d3,sub_8a844ba2,cust_66f83847,2024-05-01,18,3585.98,8,2959.55,2024-05-02
usage_a583014a,sub_8a844ba2,cust_66f83847,2024-06-01,15,4544.51,8,1523.45,2024-06-06
usage_37c3c102,sub_8a844ba2,cust_66f83847,2024-07-01,19,6184.31,8,7192.78,2024-07-05
usage_ad0918be,sub_8a844ba2,cust_66f83847,2024-08-01,20,7223.07,8,3741.62,2024-08-03
usage_5df9f95e,sub_8a844ba2,cust_66f83847,2024-09-01,23,9878.0,8,4139.55,2024-09-06
usage_57d7ccae,sub_8a844ba2,cust_66f83847,2024-10-01,21,7887.56,8,3431.91,2024-10-04
usage_47439b9b,sub_8a844ba2,cust_66f83847,2024-11-01,10,768.22,8,3085.9,2024-11-05
usage_99726719,sub_8a844ba2,cust_66f83847,2024-12-01,27,6578.27,8,9299.07,2024-12-04
usage_6ba4cf16,sub_55186a2f,cust_0f87c9c7,2024-02-01,219,11877.77,141,59065.04,2024-02-03
usage_7bdd33c7,sub_55186a2f,cust_0f87c9c7,2024-03-01,192,34300.89,141,64221.75,2024-03-02
usage_69aefd30,sub_55186a2f,cust_0f87c9c7,2024-04-01,263,100012.05,141,49120.73,2024-04-06
usage_651e23bc,sub_55186a2f,cust_0f87c9c7,2024-05-01,193,30197.56,141,40037.46,2024-05-06
usage_86ea1675,sub_55186a2f,cust_0f87c9c7,2024-06-01,358,69223.8,141,118391.63,2024-06-06
usage_09275aa7,sub_55186a2f,cust_0f87c9c7,2024-07-01,361,136895.3,141,130262.08,2024-07-06
usage_18083c48,sub_55186a2f,cust_0f87c9c7,2024-08-01,280,113809.13,141,83339.2,2024-08-06
usage_2f9b4750,sub_55186a2f,cust_0f87c9c7,2024-09-01,485,163791.51,141,53852.24,2024-09-05
usage_3587444a,sub_55186a2f,cust_0f87c9c7,2024-10-01,278,99933.75,141,39312.69,2024-10-05
usage_f76c461d,sub_55186a2f,cust_0f87c9c7,2024-11-01,384,60429.99,141,139680.49,2024-11-05
usage_249b960c,sub_55186a2f,cust_0f87c9c7,2024-12-01,242,75065.81,141,51813.03,2024-12-05
usage_51708c6c,sub_63e3fa39,cust_1dde73f3,2024-07-01,1,296.39,1,151.73,2024-07-02
usage_fc0bb598,sub_63e3fa39,cust_1dde73f3,2024-08-01,2,874.07,1,747.88,2024-08-03
usage_00a42d65,sub_63e3fa39,cust_1dde73f3,2024-09-01,1,279.28,1,391.26,2024-09-06
usage_2108b929,sub_63e3fa39,cust_1dde73f3,2024-10-01,3,61.36,1,868.72,2024-10-06
usage_5ef98330,sub_63e3fa39,cust_1dde73f3,2024-11-01,3,786.2,1,518.94,2024-11-02
usage_9a046aa7,sub_63e3fa39,cust_1dde73f3,2024-12-01,1,96.7,1,146.01,2024-12-06
usage_e7880a5f,sub_88e115d5,cust_6d4260ff,2024-11-01,1,321.25,1,371.49,2024-11-05
usage_94587f90,sub_88e115d5,cust_6d4260ff,2024-12-01,2,735.16,1,591.92,2024-12-06
usage_39edffc2,sub_4cdf70ff,cust_ff25c3da,2024-04-01,514,151270.1,284,85843.35,2024-04-02
usage_e06ee962,sub_4cdf70ff,cust_ff25c3da,2024-05-01,418,191314.57,284,70119.57,2024-05-06
usage_df066c2d,sub_4cdf70ff,cust_ff25c3da,2024-06-01,834,353224.36,284,362798.27,2024-06-06
usage_0c724d8d,sub_4cdf70ff,cust_ff25c3da,2024-07-01,1019,266090.94,284,316065.52,2024-07-04
usage_f464e07a,sub_4cdf70ff,cust_ff25c3da,2024-08-01,954,355084.19,284,191046.63,2024-08-03
usage_05ea35df,sub_4cdf70ff,cust_ff25c3da,2024-09-01,529,65435.06,284,230800.47,2024-09-04
usage_4c16647d,sub_4cdf70ff,cust_ff25c3da,2024-10-01,262,85912.75,262,75834.0,2024-10-02
usage_b1732817,sub_4cdf70ff,cust_ff25c3da,2024-11-01,345,93748.65,284,102219.21,2024-11-04
usage_9ab3f23d,sub_4cdf70ff,cust_ff25c3da,2024-12-01,346,59028.89,284,75246.18,2024-12-02
usage_2ee18670,sub_e5a7a2ce,cust_b2c8bb06,2024-08-01,361,103029.6,124,120650.94,2024-08-06
usage_6b21752c,sub_e5a7a2ce,cust_b2c8bb06,2024-09-01,215,59181.71,124,31567.71,2024-09-04
usage_0c27eb56,sub_e5a7a2ce,cust_b2c8bb06,2024-10-01,140,45723.6,124,42572.63,2024-10-05
usage_f0063e74,sub_e5a7a2ce,cust_b2c8bb06,2024-11-01,301,87453.63,124,105132.2,2024-11-05
usage_70b77c2a,sub_e5a7a2ce,cust_b2c8bb06,2024-12-01,370,54583.48,124,53219.62,2024-12-05
usage_270a77c7,sub_5772e27a,cust_c6a0aac3,2024-04-01,86,38704.31,46,16674.02,2024-04-04
usage_e5ccc7ee,sub_5772e27a,cust_c6a0aac3,2024-05-01,143,35648.58,46,41254.53,2024-05-04
usage_91d62252,sub_5772e27a,cust_c6a0aac3,2024-06-01,141,55108.81,46,56672.94,2024-06-03
usage_8b02470f,sub_5772e27a,cust_c6a0aac3,2024-07-01,92,23736.78,46,28377.89,2024-07-03
usage_09c4e323,sub_5772e27a,cust_c6a0aac3,2024-08-01,70,5341.1,46,22802.41,2024-08-05
usage_ea4ab0b4,sub_261c4ff7,cust_a2189bad,2024-10-01,83,26399.55,31,10770.35,2024-10-04
usage_eec72f75,sub_261c4ff7,cust_a2189bad,2024-11-01,138,59559.45,31,58481.8,2024-11-06
usage_81daa8d4,sub_261c4ff7,cust_a2189bad,2024-12-01,106,36023.88,31,49740.38,2024-12-06
usage_21ca2b89,sub_b164979b,cust_dcb7dcfa,2024-08-01,2,495.2,1,830.11,2024-08-04
usage_26758a8b,sub_b164979b,cust_dcb7dcfa,2024-09-01,2,506.75,1,235.57,2024-09-02
usage_62fed481,sub_b164979b,cust_dcb7dcfa,2024-10-01,1,325.66,1,397.83,2024-10-02
usage_0c522fbb,sub_b164979b,cust_dcb7dcfa,2024-11-01,1,206.79,1,189.11,2024-11-04
usage_3fe2bf72,sub_b164979b,cust_dcb7dcfa,2024-12-01,2,934.77,1,343.63,2024-12-04
usage_073f6b18,sub_491857df,cust_7020c394,2024-08-01,1455,464660.24,1315,362500.45,2024-08-06
usage_e8ce0c96,sub_491857df,cust_7020c394,2024-09-01,5648,1843524.24,1315,1545043.96,2024-09-03
usage_b57c8dae,sub_491857df,cust_7020c394,2024-10-01,3104,1032702.91,1315,648225.47,2024-10-03
usage_ca55da01,sub_491857df,cust_7020c394,2024-11-01,2361,150770.1,1315,559887.08,2024-11-03
usage_00a76f11,sub_491857df,cust_7020c394,2024-12-01,5421,352846.88,1315,2493522.75,2024-12-06
usage_3a95bc89,sub_9b3da6ea,cust_7f334885,2024-09-01,2882,506143.76,912,584227.15,2024-09-02
usage_c82d45a2,sub_9b3da6ea,cust_7f334885,2024-10-01,2727,543602.71,912,1005078.19,2024-10-04
usage_d07cdbe6,sub_9b3da6ea,cust_7f334885,2024-11-01,1103,223929.64,912,282363.01,2024-11-04
usage_7a9c8603,sub_061717fd,cust_fb5e54de,2024-11-01,89,4736.08,42,36989.08,2024-11-04
usage_83568b91,sub_061717fd,cust_fb5e54de,2024-12-01,60,618.02,42,8228.32,2024-12-06
usage_ee9dc01d,sub_a3139344,cust_af5f0bac,2024-04-01,244,15295.51,238,111956.91,2024-04-03
usage_e6352962,sub_a3139344,cust_af5f0bac,2024-05-01,476,200155.76,238,92382.61,2024-05-05
usage_7259a609,sub_a3139344,cust_af5f0bac,2024-06-01,408,187944.82,238,175119.16,2024-06-04
usage_865d5931,sub_a3139344,cust_af5f0bac,2024-07-01,332,105056.09,238,99745.13,2024-07-06
usage_b6135d0b,sub_a3139344,cust_af5f0bac,2024-08-01,603,103635.1,238,138868.63,2024-08-05
usage_de898ad3,sub_a3139344,cust_af5f0bac,2024-09-01,556,243267.75,238,144716.98,2024-09-06
usage_8a0d583d,sub_a3139344,cust_af5f0bac,2024-10-01,565,183238.97,238,104754.65,2024-10-04
usage_398ac38a,sub_a3139344,cust_af5f0bac,2024-11-01,525,251028.49,238,95533.52,2024-11-04
usage_38251f81,sub_a3139344,cust_af5f0bac,2024-12-01,454,14925.48,238,204923.61,2024-12-02
usage_65778c2a,sub_4d481b0e,cust_8da109b7,2024-07-01,3,509.03,1,1035.87,2024-07-02
usage_e248f7d7,sub_4d481b0e,cust_8da109b7,2024-08-01,2,204.44,1,977.18,2024-08-03
usage_ab5fa31a,sub_4d481b0e,cust_8da109b7,2024-09-01,1,480.13,1,167.38,2024-09-05
usage_c66e2d57,sub_4d481b0e,cust_8da109b7,2024-10-01,2,839.25,1,390.12,2024-10-02
usage_1dd0f0ad,sub_4d481b0e,cust_8da109b7,2024-11-01,1,286.32,1,329.86,2024-11-02
usage_4744ead7,sub_4d481b0e,cust_8da109b7,2024-12-01,2,40.17,1,292.26,2024-12-05
usage_a9dbfb59,sub_c9dabbf4,cust_02d2ecb2,2024-11-01,1,61.23,1,349.54,2024-11-04
usage_4a72ad41,sub_c9dabbf4,cust_02d2ecb2,2024-12-01,1,496.47,1,342.12,2024-12-02
usage_884982f0,sub_de2f87f9,cust_8b391e8d,2024-11-01,144,52548.24,66,31063.87,2024-11-04
usage_d4a1157a,sub_de2f87f9,cust_8b391e8d,2024-12-01,121,32810.57,66,40847.16,2024-12-02
usage_59238399,sub_2b32e1cf,cust_dfdecb33,2024-02-01,2251,828586.8,766,571948.47,2024-02-04
usage_8056f07d,sub_2b32e1cf,cust_dfdecb33,2024-03-01,1423,185594.87,766,665203.61,2024-03-06
usage_658eedaa,sub_2b32e1cf,cust_dfdecb33,2024-04-01,872,431969.88,766,267602.94,2024-04-06
usage_8ab368e6,sub_c508ded3,cust_c7cf45a1,2024-11-01,243,77173.32,120,101800.64,2024-11-06
usage_af68032b,sub_c508ded3,cust_c7cf45a1,2024-12-01,498,177023.85,120,183587.51,2024-12-03
usage_5d50d672,sub_43c9e073,cust_de35ac0c,2024-11-01,1,29.51,1,426.19,2024-11-02
usage_9a682c1e,sub_43c9e073,cust_de35ac0c,2024-12-01,2,138.25,1,790.87,2024-12-03
usage_a4d5567b,sub_8f249416,cust_f49795c7,2024-10-01,6,1021.56,3,2802.6,2024-10-06
usage_4aa8a6b9,sub_8f249416,cust_f49795c7,2024-11-01,4,1444.8,3,1395.19,2024-11-02
usage_1d1d690b,sub_8f249416,cust_f49795c7,2024-12-01,4,860.5,3,1812.31,2024-12-02
usage_e5c8c294,sub_b9bbbc11,cust_8b1b3fff,2024-10-01,2,512.81,1,412.87,2024-10-03
usage_7688a573,sub_b9bbbc11,cust_8b1b3fff,2024-11-01,1,393.76,1,418.59,2024-11-02
usage_25bfeef9,sub_b9bbbc11,cust_8b1b3fff,2024-12-01,1,471.96,1,421.79,2024-12-04
usage_0c8ff7bf,sub_7bbc2746,cust_ca921ca1,2024-04-01,421,69308.26,132,57670.81,2024-04-04
usage_33d31705,sub_7bbc2746,cust_ca921ca1,2024-05-01,289,80076.4,132,121082.4,2024-05-05
usage_114afef8,sub_7bbc2746,cust_ca921ca1,2024-06-01,425,77732.38,132,143664.59,2024-06-02
usage_be748b0f,sub_7bbc2746,cust_ca921ca1,2024-07-01,285,88773.67,132,139115.06,2024-07-02
usage_a91098de,sub_7bbc2746,cust_ca921ca1,2024-08-01,501,69974.89,132,188919.58,2024-08-06
usage_1cc3dbd4,sub_7bbc2746,cust_ca921ca1,2024-09-01,404,188310.48,132,88993.05,2024-09-06
usage_33df5cc4,sub_7bbc2746,cust_ca921ca1,2024-10-01,312,144323.23,132,49255.27,2024-10-02
usage_283dceaa,sub_7bbc2746,cust_ca921ca1,2024-11-01,242,109528.97,132,83733.94,2024-11-03
usage_407e144f,sub_7bbc2746,cust_ca921ca1,2024-12-01,513,204657.75,132,189394.64,2024-12-05
usage_5b03a655,sub_40341578,cust_c154a04a,2024-06-01,1085,224741.96,355,263275.08,2024-06-03
usage_b8fc4dd5,sub_40341578,cust_c154a04a,2024-07-01,1214,120247.46,355,591151.69,2024-07-03
usage_d283c2c8,sub_40341578,cust_c154a04a,2024-08-01,656,109666.83,355,220212.43,2024-08-05
usage_04e39280,sub_40341578,cust_c154a04a,2024-09-01,542,97620.41,355,175047.72,2024-09-02
usage_438d77ae,sub_40341578,cust_c154a04a,2024-10-01,1075,409555.02,355,449652.28,2024-10-05
usage_d6d9cb8b,sub_40341578,cust_c154a04a,2024-11-01,841,143285.64,355,311374.44,2024-11-06
usage_a67acfc8,sub_40341578,cust_c154a04a,2024-12-01,775,339801.97,355,253834.23,2024-12-03
usage_caf8a585,sub_103e9a66,cust_9bfaee32,2024-03-01,52,11182.09,20,8763.53,2024-03-06
usage_7c8fa92b,sub_103e9a66,cust_9bfaee32,2024-04-01,49,22186.92,20,4923.97,2024-04-05
usage_5332b657,sub_103e9a66,cust_9bfaee32,2024-05-01,89,8451.99,20,23733.0,2024-05-04
usage_10cddaa9,sub_103e9a66,cust_9bfaee32,2024-06-01,56,6158.18,20,23362.43,2024-06-05
usage_ac28f38a,sub_103e9a66,cust_9bfaee32,2024-07-01,25,9978.76,20,11877.56,2024-07-05
usage_21400271,sub_103e9a66,cust_9bfaee32,2024-08-01,81,4073.82,20,40088.28,2024-08-06
usage_ee1f02e5,sub_103e9a66,cust_9bfaee32,2024-09-01,24,9349.78,20,3673.13,2024-09-02
usage_510d1964,sub_103e9a66,cust_9bfaee32,2024-10-01,23,10570.58,20,4349.36,2024-10-04
usage_6b5dae80,sub_103e9a66,cust_9bfaee32,2024-11-01,75,15415.33,20,29526.5,2024-11-02
usage_2aec56b3,sub_103e9a66,cust_9bfaee32,2024-12-01,45,20826.28,20,22304.06,2024-12-04
usage_29e4b8f2,sub_e5777fd3,cust_0d0cf18d,2024-01-01,2231,107051.91,1703,583279.7,2024-01-06
