payment_id,invoice_id,customer_id,amount,currency,payment_method,payment_date,stripe_charge_id,status,created_at
pay_33b82e4e,inv_14753b23,cust_433d0953,954.0,USD,ach,2024-09-01,ch_7e10a6c6-4e71-44,succeeded,2024-09-01
pay_c4147bc6,inv_a6296b86,cust_433d0953,954.0,USD,card,2024-10-05,ch_ec53e725-fc45-46,succeeded,2024-10-05
pay_82396e32,inv_0580e157,cust_433d0953,858.6,USD,ach,2024-11-18,ch_12feb2d5-372d-40,succeeded,2024-11-18
pay_5c2770f8,inv_11ff6256,cust_433d0953,715.5,USD,card,2024-12-24,ch_4525f709-dd90-4f,succeeded,2024-12-24
pay_2e4720f4,inv_adefabeb,cust_433d0953,954.0,USD,ach,2025-01-14,ch_a604aeb3-c145-46,succeeded,2025-01-14
pay_87823ab4,inv_c4024ed0,cust_fa21f953,96.0,USD,wire_transfer,2024-03-17,ch_bc6247b7-e853-41,succeeded,2024-03-17
pay_a786774f,inv_f724aa5e,cust_fa21f953,96.0,USD,card,2024-04-12,ch_e1fa96bf-c13d-48,succeeded,2024-04-12
pay_32c0f1e2,inv_aeea4be4,cust_fa21f953,96.0,USD,wire_transfer,2024-05-12,ch_ee1d61a2-ebd7-49,succeeded,2024-05-12
pay_df8e254d,inv_7811ee0e,cust_fa21f953,96.0,USD,card,2024-06-02,ch_47cb48f0-c466-49,succeeded,2024-06-02
pay_a77a1799,inv_cf101315,cust_fa21f953,96.0,USD,wire_transfer,2024-08-05,ch_1842796f-5418-4d,succeeded,2024-08-05
pay_263bee3f,inv_bc168efc,cust_fa21f953,86.4,USD,ach,2024-09-02,ch_ffa9a23e-01de-42,succeeded,2024-09-02
pay_70cd6a1b,inv_aa0bf07e,cust_fa21f953,96.0,USD,card,2024-10-04,ch_0a7733e9-e524-42,succeeded,2024-10-04
pay_731053a7,inv_7119109d,cust_fa21f953,76.8,USD,card,2024-10-30,ch_bb9dd3a4-32a8-43,succeeded,2024-10-30
pay_b86b55e7,inv_d672bd05,cust_fa21f953,86.4,USD,card,2024-12-04,ch_26446839-199a-49,succeeded,2024-12-04
pay_d84d9dfd,inv_f47adbab,cust_fa21f953,96.0,USD,card,2025-01-10,ch_26282644-36f8-43,succeeded,2025-01-10
pay_06a0167b,inv_9006ce8f,cust_0db7ca3d,28740.0,USD,card,2024-09-21,ch_e6131f4f-4f12-42,succeeded,2024-09-21
pay_44083a97,inv_687ca08a,cust_1cd92b29,4194.0,USD,card,2024-11-13,ch_f1905bf1-8159-4b,succeeded,2024-11-13
pay_b24b121d,inv_93e57235,cust_1cd92b29,4194.0,USD,card,2024-12-20,ch_7d77113c-ed3e-4c,succeeded,2024-12-20
pay_89fbd46b,inv_c30c3149,cust_c2d14416,580.8,USD,card,2024-02-19,ch_cdfdfe88-aa24-48,succeeded,2024-02-19
pay_c32eb640,inv_600d85d1,cust_c2d14416,726.0,USD,wire_transfer,2024-03-16,ch_b60453ea-db90-45,succeeded,2024-03-16
pay_cad2fb23,inv_ec7cb308,cust_c2d14416,726.0,USD,wire_transfer,2024-04-28,ch_161fd3ee-0a64-44,succeeded,2024-04-28
pay_bf553541,inv_a7fc2e7d,cust_c2d14416,726.0,USD,wire_transfer,2024-05-31,ch_d0bf7840-1f75-4f,succeeded,2024-05-31
pay_b779efd8,inv_d6b256f2,cust_c2d14416,726.0,USD,ach,2024-07-09,ch_2052601a-9ba4-45,succeeded,2024-07-09
pay_95b54e6e,inv_198384ad,cust_c2d14416,726.0,USD,wire_transfer,2024-08-08,ch_61d19116-4395-47,succeeded,2024-08-08
pay_f4b3e5f9,inv_be62ded7,cust_c2d14416,726.0,USD,ach,2024-09-05,ch_3ebcf5fc-3ed9-42,succeeded,2024-09-05
pay_a856f814,inv_1219d4d1,cust_c2d14416,726.0,USD,card,2024-09-28,ch_3f308161-064a-40,succeeded,2024-09-28
pay_cfd2397f,inv_1447b401,cust_c2d14416,726.0,USD,ach,2024-11-01,ch_29f4f3e2-e4e2-4c,succeeded,2024-11-01
pay_c3a42caf,inv_29056a2a,cust_c2d14416,653.4,USD,ach,2024-11-19,ch_f7fe9792-a15e-43,succeeded,2024-11-19
pay_56b47335,inv_26d5b111,cust_c2d14416,726.0,USD,wire_transfer,2024-12-17,ch_52876432-9052-45,succeeded,2024-12-17
pay_3efe78ed,inv_39763a77,cust_544ab9cf,1770.0,USD,card,2024-04-17,ch_444b8a8f-3773-4e,succeeded,2024-04-17
pay_1d00e694,inv_06ef01b9,cust_544ab9cf,1593.0,USD,card,2024-05-12,ch_1d04654c-8052-4e,succeeded,2024-05-12
pay_4439de8e,inv_b4a7a5ca,cust_544ab9cf,1770.0,USD,card,2024-07-05,ch_dbc01ebe-6371-45,succeeded,2024-07-05
pay_e3d5551b,inv_3f9b1cad,cust_544ab9cf,1770.0,USD,ach,2024-07-22,ch_17987a96-9902-4d,succeeded,2024-07-22
pay_10b9b4f5,inv_9328d61a,cust_544ab9cf,1593.0,USD,ach,2024-08-08,ch_0f968b8b-324a-42,succeeded,2024-08-08
pay_5321834a,inv_bc32bb92,cust_e2f7c32e,180.0,USD,wire_transfer,2024-09-25,ch_637dfa59-2de2-43,succeeded,2024-09-25
pay_ad976176,inv_dfa7c983,cust_e2f7c32e,162.0,USD,wire_transfer,2024-10-26,ch_78de865b-b5eb-43,succeeded,2024-10-26
pay_03134d64,inv_ea75d609,cust_e2f7c32e,180.0,USD,ach,2024-12-07,ch_6d5b53b5-d2f3-47,succeeded,2024-12-07
pay_0c2f5aea,inv_a8a8f083,cust_e2f7c32e,180.0,USD,card,2024-12-13,ch_6dbb81b2-1d44-4f,succeeded,2024-12-13
pay_7f478c28,inv_2591473f,cust_b1b4c408,360.0,USD,wire_transfer,2024-04-26,ch_1e4b19a4-f60a-4d,succeeded,2024-04-26
pay_26f69f96,inv_c034cfd3,cust_b1b4c408,324.0,USD,card,2024-06-01,ch_4bc7de11-4efa-4a,succeeded,2024-06-01
pay_faac53b8,inv_8c00f900,cust_b1b4c408,270.0,USD,wire_transfer,2024-07-15,ch_78a16944-7914-47,succeeded,2024-07-15
pay_581cfc19,inv_cbcbe510,cust_b1b4c408,270.0,USD,wire_transfer,2024-08-04,ch_b5d493c2-494e-45,succeeded,2024-08-04
pay_ca08c8b4,inv_17bedbcf,cust_b1b4c408,360.0,USD,wire_transfer,2024-09-14,ch_af213793-8716-4b,succeeded,2024-09-14
pay_507c4d96,inv_66438f16,cust_b1b4c408,324.0,USD,ach,2024-09-18,ch_cf7669d0-4d97-47,succeeded,2024-09-18
pay_f1212326,inv_72d66021,cust_b1b4c408,360.0,USD,ach,2024-11-12,ch_0c11da32-edfe-42,succeeded,2024-11-12
pay_1fae31da,inv_4eb09c23,cust_0bf98b00,14400.0,USD,wire_transfer,2024-04-13,ch_2f31d70c-ad76-44,succeeded,2024-04-13
pay_a99b424c,inv_12a7aa2b,cust_21afde7e,130560.0,USD,wire_transfer,2024-11-11,ch_0c973a2c-3c11-4a,succeeded,2024-11-11
pay_f2cbe3e6,inv_83db8cae,cust_10a55e90,48.0,USD,wire_transfer,2024-04-25,ch_10610f31-042c-4c,succeeded,2024-04-25
pay_854df184,inv_2def6c99,cust_04de41fe,32400.0,USD,card,2024-06-06,ch_c3c0bd17-b209-48,succeeded,2024-06-06
pay_a15105eb,inv_e46bb998,cust_04de41fe,32400.0,USD,wire_transfer,2024-06-29,ch_b7baf75c-0ac5-4a,succeeded,2024-06-29
pay_4009d52a,inv_947c98fe,cust_04de41fe,32400.0,USD,card,2024-08-07,ch_7e76e70d-6db5-4d,succeeded,2024-08-07
pay_611ab890,inv_9fb71c3a,cust_04de41fe,24300.0,USD,ach,2024-09-25,ch_e16f9d95-33fb-4f,succeeded,2024-09-25
pay_06f61bb5,inv_c4b84cc0,cust_d812d0dc,14880.0,USD,card,2024-01-30,ch_0b0e5d51-082d-4d,succeeded,2024-01-30
pay_a6900558,inv_4600215c,cust_d8cd46af,26640.0,USD,ach,2024-11-16,ch_e44d07f8-46af-4d,succeeded,2024-11-16
pay_253dffa2,inv_8856225f,cust_2b62c555,60436.8,USD,wire_transfer,2024-03-21,ch_2fd7b184-c3bd-4f,succeeded,2024-03-21
pay_de4a118e,inv_d5cd0989,cust_2b62c555,53721.6,USD,wire_transfer,2024-04-23,ch_ab8f2ab3-78cc-4f,succeeded,2024-04-23
pay_2ae9b7e9,inv_544c59f4,cust_2b62c555,53721.6,USD,ach,2024-06-08,ch_dd0bed15-5cd9-41,succeeded,2024-06-08
pay_91ed26f6,inv_7b4979bc,cust_2b62c555,67152.0,USD,wire_transfer,2024-07-06,ch_4f0b11d7-0e66-4d,succeeded,2024-07-06
pay_2f91e3c6,inv_a638bc14,cust_2b62c555,67152.0,USD,ach,2024-07-19,ch_3e700727-cbe2-4f,succeeded,2024-07-19
pay_4c38394a,inv_f4e5ef36,cust_2b62c555,67152.0,USD,ach,2024-08-28,ch_0559d13a-38e0-42,succeeded,2024-08-28
pay_12db0379,inv_3b7efdd0,cust_2b62c555,67152.0,USD,wire_transfer,2024-09-07,ch_4d4573a4-e247-4f,succeeded,2024-09-07
pay_5c8bdb7f,inv_9655da26,cust_2b62c555,67152.0,USD,card,2024-11-04,ch_642b6e9d-8b88-49,succeeded,2024-11-04
pay_68f16aba,inv_75b5a7ce,cust_2b62c555,67152.0,USD,card,2024-11-27,ch_8cd2fd24-6ab4-4f,succeeded,2024-11-27
pay_760b1255,inv_87d05e11,cust_2b62c555,60436.8,USD,wire_transfer,2024-12-13,ch_03ec9ed9-c32d-42,succeeded,2024-12-13
pay_46c69883,inv_2a18d386,cust_3e58c247,2958.0,USD,ach,2024-01-31,ch_32a3fe51-d972-43,succeeded,2024-01-31
pay_f412ddb9,inv_893c59ab,cust_3e58c247,2662.2,USD,ach,2024-03-15,ch_155908c1-b38e-46,succeeded,2024-03-15
pay_176cd5fd,inv_12cdccf2,cust_3e58c247,2958.0,USD,ach,2024-04-23,ch_ad552b2a-cfc8-4b,succeeded,2024-04-23
pay_6f421e5f,inv_d17aa707,cust_3e58c247,2958.0,USD,wire_transfer,2024-05-07,ch_b1b72d1c-e9ab-40,succeeded,2024-05-07
pay_8cd93a7f,inv_3278556a,cust_3e58c247,2662.2,USD,wire_transfer,2024-06-01,ch_1ffffe75-0a62-4a,succeeded,2024-06-01
pay_c02809e1,inv_8a81456c,cust_3e58c247,2662.2,USD,card,2024-07-15,ch_7dcb8339-f6cf-44,succeeded,2024-07-15
pay_7a998503,inv_28a87569,cust_3e58c247,2958.0,USD,card,2024-08-07,ch_43010ac8-79e5-43,succeeded,2024-08-07
pay_f4e9bd15,inv_931bddc0,cust_3e58c247,2958.0,USD,card,2024-08-27,ch_b0e91059-4792-46,succeeded,2024-08-27
pay_57147d08,inv_d655e647,cust_1c6eaba0,0.0,USD,card,2024-09-17,ch_6e685a73-d59d-4f,succeeded,2024-09-17
pay_f9d4f1e5,inv_a521bc30,cust_47c3fd0d,1350.0,USD,ach,2024-10-02,ch_f01654d8-c22a-43,succeeded,2024-10-02
pay_23ccafe5,inv_0e3d2e5b,cust_46e4298c,48240.0,USD,wire_transfer,2024-02-27,ch_e77b7801-aafd-41,succeeded,2024-02-27
pay_e01060c6,inv_691f3ec0,cust_011feec8,60.0,USD,ach,2024-11-03,ch_92265e53-318e-4e,succeeded,2024-11-03
pay_7ab7978d,inv_16c6c7a3,cust_b249133d,8580.0,USD,card,2024-04-02,ch_359cca70-fd79-49,succeeded,2024-04-02
pay_815f3852,inv_6ad5e7f0,cust_cb6fab1e,84.0,USD,wire_transfer,2024-09-29,ch_4dae4f5a-de3a-41,succeeded,2024-09-29
pay_6efb71b0,inv_3d55396a,cust_cb6fab1e,84.0,USD,card,2024-10-12,ch_948a7a41-f95f-44,succeeded,2024-10-12
pay_5c1d5e67,inv_a1f1d32f,cust_cb6fab1e,84.0,USD,ach,2024-11-11,ch_27907e1c-7bdf-44,succeeded,2024-11-11
pay_6351ed80,inv_43e1c4f6,cust_cb6fab1e,84.0,USD,card,2024-12-28,ch_5b521466-89e9-4b,succeeded,2024-12-28
pay_e678f9a1,inv_12736278,cust_b3713601,4334.4,USD,wire_transfer,2024-06-24,ch_8051c261-dd70-47,succeeded,2024-06-24
pay_4c62f94e,inv_2f189969,cust_b3713601,4063.5,USD,card,2024-08-01,ch_bf4dfcfd-57a3-44,succeeded,2024-08-01
pay_3ec08e34,inv_03f08207,cust_b3713601,5418.0,USD,card,2024-08-21,ch_e815709f-8c31-4e,succeeded,2024-08-21
pay_6f0f0243,inv_3dc978f0,cust_b3713601,5418.0,USD,card,2024-10-16,ch_33f60e11-81e9-4d,succeeded,2024-10-16
pay_217e516a,inv_26d9d89f,cust_b3713601,5418.0,USD,ach,2024-11-07,ch_0534a853-ee8d-44,succeeded,2024-11-07
pay_e462db39,inv_a52b2a1b,cust_b3713601,5418.0,USD,ach,2024-11-27,ch_1180b175-7525-4e,succeeded,2024-11-27
pay_ad9024d8,inv_8e29ddcf,cust_b3713601,5418.0,USD,ach,2024-12-29,ch_e2caa1ec-c648-48,succeeded,2024-12-29
pay_bf6ca853,inv_18ffd2e8,cust_bdbd0a3f,23940.0,USD,card,2024-04-15,ch_2f475053-061d-44,succeeded,2024-04-15
pay_434fbd40,inv_e42d9633,cust_56a41ae4,291780.0,USD,ach,2024-02-07,ch_0d7f0a26-877a-4b,succeeded,2024-02-07
pay_a540fc73,inv_673a09ed,cust_c9cb6fa8,69984.0,USD,ach,2024-02-01,ch_9d57ff29-bb2d-46,succeeded,2024-02-01
pay_92663b14,inv_580f0b93,cust_dfdecb33,1868.4,USD,wire_transfer,2024-10-13,ch_95a753eb-e8c2-4e,succeeded,2024-10-13
pay_fa9880bb,inv_97170804,cust_dfdecb33,2076.0,USD,wire_transfer,2024-12-04,ch_5b3b9cb0-e6ee-4c,succeeded,2024-12-04
pay_871802d8,inv_5b3269f7,cust_dfdecb33,1557.0,USD,wire_transfer,2024-12-17,ch_6d255175-782c-44,succeeded,2024-12-17
pay_688bf4ea,inv_0a374e6f,cust_81f03161,6.0,USD,wire_transfer,2024-11-04,ch_6a3d26b7-d335-45,succeeded,2024-11-04
pay_b01581f0,inv_2438fd22,cust_81f03161,6.0,USD,wire_transfer,2024-12-14,ch_6ac833d4-fc4c-46,succeeded,2024-12-14
pay_20be34db,inv_953b7dda,cust_81f03161,6.0,USD,card,2024-12-31,ch_40b27f15-587f-4b,succeeded,2024-12-31
pay_c40667b0,inv_868a1cb1,cust_c9726fd4,4260.0,USD,wire_transfer,2024-02-05,ch_c80157bf-499d-44,succeeded,2024-02-05
pay_fd5909fa,inv_768376e1,cust_d02ba281,2235.6,USD,card,2024-07-20,ch_1b9b7693-5a57-48,succeeded,2024-07-20
pay_a960fcd8,inv_3c447365,cust_d02ba281,2235.6,USD,card,2024-08-31,ch_29866e76-fa68-44,succeeded,2024-08-31
pay_cf65fb79,inv_8339727c,cust_d02ba281,1863.0,USD,wire_transfer,2024-09-12,ch_c4c0bba9-babd-41,succeeded,2024-09-12
pay_deeecffe,inv_10303692,cust_d02ba281,2484.0,USD,wire_transfer,2024-11-08,ch_6ac156cb-7ebe-42,succeeded,2024-11-08
pay_88745b4f,inv_f0c6f691,cust_d02ba281,2484.0,USD,wire_transfer,2024-11-12,ch_2ab1aa29-522d-4e,succeeded,2024-11-12
pay_d45e2960,inv_84367a4a,cust_d02ba281,2484.0,USD,wire_transfer,2024-12-27,ch_00cbe5fc-9bdd-45,succeeded,2024-12-27
pay_aaf6e01e,inv_4592e794,cust_7189601b,200160.0,USD,wire_transfer,2024-10-07,ch_bce39c11-ea84-40,succeeded,2024-10-07
pay_10a2ca78,inv_e9909eed,cust_ea522bb5,20358.0,USD,wire_transfer,2024-02-06,ch_91f2a1f9-cc7c-40,succeeded,2024-02-06
pay_2e0297a2,inv_acd3939c,cust_ea522bb5,20358.0,USD,wire_transfer,2024-02-29,ch_63296b89-5a48-4c,succeeded,2024-02-29
pay_7fa13b94,inv_6a530402,cust_ea522bb5,20358.0,USD,card,2024-04-11,ch_5a1a762f-b4ed-48,succeeded,2024-04-11
pay_0e1cb8f6,inv_8dc27871,cust_ea522bb5,20358.0,USD,ach,2024-05-08,ch_1a3894aa-43df-4d,succeeded,2024-05-08
pay_89581c10,inv_86977f8b,cust_ea522bb5,20358.0,USD,ach,2024-06-09,ch_26c65a2d-4c4e-49,succeeded,2024-06-09
pay_248544f9,inv_22228512,cust_ea522bb5,20358.0,USD,wire_transfer,2024-07-02,ch_9a0689af-dc85-4a,succeeded,2024-07-02
pay_a6fd0186,inv_53b25272,cust_ea522bb5,16286.4,USD,card,2024-08-04,ch_4bc8c285-ce11-4a,succeeded,2024-08-04
pay_3e150b34,inv_d608150e,cust_ea522bb5,20358.0,USD,card,2024-09-09,ch_8303a246-d8eb-4b,succeeded,2024-09-09
pay_4bfcd885,inv_a6d6e762,cust_ea522bb5,20358.0,USD,ach,2024-09-27,ch_751e62c3-7b60-46,succeeded,2024-09-27
pay_f7c7a90d,inv_b4d0f4cd,cust_ea522bb5,20358.0,USD,card,2024-10-17,ch_d471cecd-fa99-4e,succeeded,2024-10-17
pay_ff78cde2,inv_8f9ee1a7,cust_ea522bb5,20358.0,USD,ach,2024-12-10,ch_3fc2626b-02a1-4a,succeeded,2024-12-10
pay_bdbae5fb,inv_8b2957a7,cust_ea522bb5,20358.0,USD,card,2024-12-17,ch_43daff14-71a9-47,succeeded,2024-12-17
pay_1221629c,inv_04708a5c,cust_a932303f,48.6,USD,card,2024-06-20,ch_ee4b8e16-21bf-49,succeeded,2024-06-20
pay_b9f8c1e5,inv_18e11022,cust_a932303f,54.0,USD,ach,2024-07-21,ch_bcf2685d-dc67-44,succeeded,2024-07-21
pay_7647a9c8,inv_1136872b,cust_a932303f,48.6,USD,ach,2024-08-28,ch_5e1b4151-4e32-41,succeeded,2024-08-28
pay_9f5d776f,inv_649d9694,cust_a932303f,54.0,USD,ach,2024-09-17,ch_e0185ec4-cea7-40,succeeded,2024-09-17
pay_fd726aaf,inv_4f1a894b,cust_a932303f,54.0,USD,wire_transfer,2024-09-30,ch_db89ec21-74a7-4d,succeeded,2024-09-30
pay_984766eb,inv_91251956,cust_a932303f,54.0,USD,ach,2024-11-15,ch_ff2e3ead-a0d0-49,succeeded,2024-11-15
pay_ea8b3fb6,inv_d6874001,cust_a932303f,54.0,USD,card,2024-11-28,ch_db39d2dd-89e1-47,succeeded,2024-11-28
pay_4c651af8,inv_e318f2c5,cust_a932303f,54.0,USD,wire_transfer,2025-01-26,ch_562dffad-ec88-4b,succeeded,2025-01-26
pay_1a0e9d02,inv_60b635a6,cust_5d2223cf,2178.0,USD,card,2024-03-03,ch_6c365845-74d1-49,succeeded,2024-03-03
pay_6b89b9e8,inv_fb2a95e0,cust_5d2223cf,1960.2,USD,ach,2024-04-12,ch_36a2fa29-1dbf-49,succeeded,2024-04-12
pay_025fdea2,inv_c2b2c197,cust_5d2223cf,2178.0,USD,card,2024-05-08,ch_31800ad9-ed5f-48,succeeded,2024-05-08
pay_2392838c,inv_57b2e8d8,cust_5d2223cf,2178.0,USD,wire_transfer,2024-06-06,ch_671c6d05-883e-40,succeeded,2024-06-06
pay_e5ee862f,inv_915657f8,cust_5d2223cf,1960.2,USD,wire_transfer,2024-07-14,ch_e604b1d2-fb4b-49,succeeded,2024-07-14
pay_af1a327a,inv_b7ca7af1,cust_5d2223cf,2178.0,USD,wire_transfer,2024-08-25,ch_b7feb4eb-b153-4d,succeeded,2024-08-25
pay_8e715ce5,inv_7256c7c9,cust_5d2223cf,1960.2,USD,card,2024-09-10,ch_98c97bb9-9a35-41,succeeded,2024-09-10
pay_c5d9f1d2,inv_619a221d,cust_5d2223cf,2178.0,USD,ach,2024-10-13,ch_32e86d68-2913-41,succeeded,2024-10-13
pay_f42603a7,inv_ade52bf3,cust_5d2223cf,1742.4,USD,wire_transfer,2024-11-19,ch_f857a951-b2e8-4a,succeeded,2024-11-19
pay_8ca7c811,inv_0fa91792,cust_5d2223cf,1742.4,USD,wire_transfer,2024-12-17,ch_4ec873fb-c35f-4a,succeeded,2024-12-17
pay_e62dc2cd,inv_a92c7121,cust_5d2223cf,2178.0,USD,card,2024-12-29,ch_3b89cfdc-d2b4-47,succeeded,2024-12-29
pay_31823c42,inv_5905a901,cust_2d96b248,4252.8,USD,ach,2024-06-04,ch_1eb0c2a9-388e-4f,succeeded,2024-06-04
pay_be773ff1,inv_055e94c3,cust_2d96b248,5316.0,USD,ach,2024-06-10,ch_316100c3-15b9-4b,succeeded,2024-06-10
pay_15b11c71,inv_5a9f7d5b,cust_2d96b248,5316.0,USD,ach,2024-07-31,ch_de8846f9-4ce6-49,succeeded,2024-07-31
pay_7b534dbc,inv_af18bcb0,cust_2d96b248,5316.0,USD,ach,2024-08-28,ch_e36ec283-d0d6-45,succeeded,2024-08-28
pay_719e03e9,inv_3b902646,cust_2d96b248,4784.4,USD,ach,2024-10-02,ch_dc7a4326-2ff8-4c,succeeded,2024-10-02
pay_2a252086,inv_335c73e3,cust_2d96b248,5316.0,USD,wire_transfer,2024-10-12,ch_1a644579-7c23-47,succeeded,2024-10-12
pay_cc804c9c,inv_2e14867d,cust_2d96b248,5316.0,USD,card,2024-11-19,ch_35814182-6eb9-46,succeeded,2024-11-19
pay_5e656ebd,inv_dc49f0da,cust_2d96b248,4252.8,USD,card,2025-01-03,ch_15b8b70e-be8e-4c,succeeded,2025-01-03
pay_a43453c4,inv_6f8579d1,cust_9df6f820,3600.0,USD,card,2024-08-21,ch_a6b87c80-da6f-42,succeeded,2024-08-21
pay_f89aa05c,inv_8d974f47,cust_d4716d1e,4.8,USD,wire_transfer,2024-07-30,ch_0b949060-f86a-44,succeeded,2024-07-30
pay_fcfd88d1,inv_5abb1924,cust_d4716d1e,5.4,USD,wire_transfer,2024-09-13,ch_dc5394b4-aa71-42,succeeded,2024-09-13
pay_d0f4ee89,inv_c66d226b,cust_d4716d1e,4.8,USD,card,2024-10-12,ch_b936999d-33a5-47,succeeded,2024-10-12
pay_b58f6f78,inv_00f873ec,cust_d4716d1e,4.8,USD,card,2024-10-30,ch_6bf01ef2-4b94-4c,succeeded,2024-10-30
pay_9b5a7719,inv_28b5dbb4,cust_d4716d1e,4.5,USD,ach,2024-11-22,ch_702f4c61-b066-41,succeeded,2024-11-22
pay_cea9125f,inv_3bd2a077,cust_fd6c04bb,13932.0,USD,wire_transfer,2024-06-25,ch_38eae6cc-6361-4d,succeeded,2024-06-25
pay_2049bdbb,inv_91139060,cust_d12b34f3,216000.0,USD,ach,2024-12-07,ch_aaf794fc-9419-4a,succeeded,2024-12-07
pay_32113dbe,inv_feaf6ebd,cust_2afc1fc1,491.4,USD,ach,2024-11-02,ch_204cdb95-e748-42,succeeded,2024-11-02
pay_a0317897,inv_9592917c,cust_2afc1fc1,546.0,USD,ach,2024-12-15,ch_a8298310-a7a8-49,succeeded,2024-12-15
pay_503b31ad,inv_adad1f82,cust_2afc1fc1,491.4,USD,ach,2025-01-28,ch_e98b421b-6eec-48,succeeded,2025-01-28
pay_3bb71d24,inv_6f39532b,cust_3100cdb4,2160.0,USD,card,2024-08-24,ch_346bb1da-1025-47,succeeded,2024-08-24
pay_982f64ba,inv_0ca3f130,cust_16ddfe88,0.0,USD,ach,2024-06-20,ch_3b47ee58-0457-49,succeeded,2024-06-20
pay_d032695c,inv_820e84c8,cust_16ddfe88,0.0,USD,ach,2024-08-03,ch_37bf723c-1f77-48,succeeded,2024-08-03
pay_9081a0bc,inv_4968caf4,cust_16ddfe88,0.0,USD,wire_transfer,2024-09-15,ch_79c14b39-329f-4f,succeeded,2024-09-15
pay_15034380,inv_635536a0,cust_16ddfe88,0.0,USD,ach,2024-10-14,ch_a616a0ae-f0d6-42,succeeded,2024-10-14
pay_10508f8a,inv_bf408f54,cust_16ddfe88,0.0,USD,card,2024-11-14,ch_7d25c38a-6465-4a,succeeded,2024-11-14
pay_dc100b9d,inv_bf98ea2f,cust_16ddfe88,0.0,USD,card,2024-12-07,ch_9c8e6d5b-12a4-45,succeeded,2024-12-07
pay_3779939c,inv_fb4d56a8,cust_16ddfe88,0.0,USD,wire_transfer,2025-01-05,ch_4001f209-cbbf-45,succeeded,2025-01-05
pay_248c0e9b,inv_88c82450,cust_45acd302,0.0,USD,card,2024-02-18,ch_4f0e4611-0f85-43,succeeded,2024-02-18
pay_11d4647d,inv_df838b9f,cust_d51bc06f,3499.2,USD,card,2024-08-19,ch_7ca8792a-64eb-44,succeeded,2024-08-19
pay_60f18ad4,inv_53b8ae09,cust_d51bc06f,3888.0,USD,ach,2024-09-05,ch_256ba0c6-7d4e-42,succeeded,2024-09-05
pay_a5b8ba88,inv_bdc08630,cust_d51bc06f,3888.0,USD,wire_transfer,2024-09-25,ch_c6128779-2942-4a,succeeded,2024-09-25
pay_e1104675,inv_bea400bd,cust_d51bc06f,3499.2,USD,card,2024-11-12,ch_a5b070d8-7361-41,succeeded,2024-11-12
pay_52c77919,inv_8b6c8c17,cust_d51bc06f,3888.0,USD,ach,2024-11-24,ch_d4fb5422-40f5-4b,succeeded,2024-11-24
pay_c3a808a6,inv_13dc00d8,cust_d51bc06f,3888.0,USD,wire_transfer,2024-12-28,ch_019e22d6-1b03-4b,succeeded,2024-12-28
pay_7e39281a,inv_61517aa9,cust_974c3120,846.0,USD,wire_transfer,2024-06-15,ch_e73450db-613c-41,succeeded,2024-06-15
pay_2cae8452,inv_8074c618,cust_974c3120,846.0,USD,wire_transfer,2024-07-18,ch_1f1c1cb7-e689-4c,succeeded,2024-07-18
pay_eb661878,inv_e7fca28d,cust_974c3120,846.0,USD,wire_transfer,2024-08-20,ch_3109f583-bcd6-45,succeeded,2024-08-20
pay_40a32c8b,inv_1beee416,cust_974c3120,846.0,USD,wire_transfer,2024-09-06,ch_47cba9d1-b594-48,succeeded,2024-09-06
pay_42718470,inv_2064fd18,cust_974c3120,676.8,USD,wire_transfer,2024-10-04,ch_be6b3af7-0f06-43,succeeded,2024-10-04
pay_7703b85e,inv_3672076a,cust_974c3120,846.0,USD,card,2024-11-06,ch_1b64eeb3-0da8-45,succeeded,2024-11-06
pay_054d9a4d,inv_c9063563,cust_974c3120,846.0,USD,ach,2024-12-08,ch_4c16ac5d-b607-47,succeeded,2024-12-08
pay_904cb051,inv_c66c5159,cust_974c3120,846.0,USD,wire_transfer,2025-01-30,ch_9d578a8e-ea2b-40,succeeded,2025-01-30
pay_f01a3744,inv_5d8667f1,cust_faa2c0f7,360.0,USD,card,2024-09-18,ch_d99356ca-a81a-4b,succeeded,2024-09-18
pay_e0bef533,inv_f09876d7,cust_dc3618a5,6696.0,USD,ach,2024-05-26,ch_95e971f8-4869-45,succeeded,2024-05-26
pay_316cef0d,inv_2730e4fb,cust_dc3618a5,5356.8,USD,card,2024-07-13,ch_65824562-97a3-4e,succeeded,2024-07-13
pay_016a9d37,inv_09a2866f,cust_dc3618a5,6696.0,USD,card,2024-08-02,ch_5f88ae9d-aaee-46,succeeded,2024-08-02
pay_714b5725,inv_1609aed4,cust_dc3618a5,6696.0,USD,ach,2024-08-27,ch_13972def-1e93-46,succeeded,2024-08-27
pay_6d7748fe,inv_41b95888,cust_dc3618a5,6026.4,USD,wire_transfer,2024-09-19,ch_9e5f927a-4fa3-41,succeeded,2024-09-19
pay_9fbedd56,inv_56bee547,cust_dc3618a5,6696.0,USD,ach,2024-11-15,ch_1987aa91-6e93-43,succeeded,2024-11-15
pay_40a989ac,inv_a7c5b047,cust_dc3618a5,5022.0,USD,ach,2024-12-01,ch_cba725fc-f8a4-46,succeeded,2024-12-01
pay_38ef9e54,inv_e5c6a525,cust_dc3618a5,6696.0,USD,wire_transfer,2024-12-27,ch_b17a90f2-bfa1-4c,succeeded,2024-12-27
