invoice_id,subscription_id,customer_id,invoice_date,due_date,paid_date,amount,discount_amount,final_amount,status,billing_period_start,billing_period_end,created_at
inv_f18cbb56,sub_adf0a1ed,cust_07969c32,2024-05-04,2024-06-03,2024-05-05,6,1.2000000000000002,4.8,paid,2024-05-04,2024-06-02,2024-05-04
inv_9ee5e075,sub_adf0a1ed,cust_07969c32,2024-06-03,2024-07-03,2024-06-30,6,0.0,6.0,paid,2024-06-03,2024-07-02,2024-06-03
inv_f45b536c,sub_3e55a6f3,cust_f4496044,2024-03-07,2024-04-06,2024-04-05,465120,0.0,465120.0,paid,2024-03-07,2025-03-06,2024-03-07
inv_a2b1e5c9,sub_12e7b5ad,cust_0ff6c645,2024-01-20,2024-02-19,2024-01-27,8604,0.0,8604.0,paid,2024-01-20,2024-02-18,2024-01-20
inv_17394e12,sub_12e7b5ad,cust_0ff6c645,2024-02-19,2024-03-20,2024-03-11,8604,0.0,8604.0,paid,2024-02-19,2024-03-19,2024-02-19
inv_2a70cbb4,sub_12e7b5ad,cust_0ff6c645,2024-03-20,2024-04-19,2024-04-19,8604,0.0,8604.0,paid,2024-03-20,2024-04-18,2024-03-20
inv_269ee62c,sub_12e7b5ad,cust_0ff6c645,2024-04-19,2024-05-19,2024-05-10,8604,0.0,8604.0,paid,2024-04-19,2024-05-18,2024-04-19
inv_5016d98b,sub_12e7b5ad,cust_0ff6c645,2024-05-19,2024-06-18,2024-06-12,8604,0.0,8604.0,paid,2024-05-19,2024-06-17,2024-05-19
inv_2d78721d,sub_b664c53f,cust_4702960a,2024-11-04,2024-12-04,,1050,0.0,1050.0,overdue,2024-11-04,2024-12-03,2024-11-04
inv_15ef65dc,sub_b664c53f,cust_4702960a,2024-12-04,2025-01-03,2024-12-16,1050,0.0,1050.0,paid,2024-12-04,2025-01-02,2024-12-04
inv_7a928e9e,sub_4f360dab,cust_b86f5f82,2024-08-25,2024-09-24,2024-09-12,0,0.0,0.0,paid,2024-08-25,2025-08-24,2024-08-25
inv_6bb2cb5f,sub_f258bc58,cust_6bcdbe34,2024-01-25,2024-02-24,2024-01-30,60,0.0,60.0,paid,2024-01-25,2025-01-23,2024-01-25
inv_cd4391ac,sub_06c53d13,cust_852f36ae,2024-11-13,2024-12-13,2024-11-17,60,0.0,60.0,paid,2024-11-13,2025-11-12,2024-11-13
inv_55d95883,sub_b21b655f,cust_c8204f35,2024-07-12,2024-08-11,2024-07-31,186,0.0,186.0,paid,2024-07-12,2024-08-10,2024-07-12
inv_1b166e31,sub_b21b655f,cust_c8204f35,2024-08-11,2024-09-10,2024-09-06,186,37.2,148.8,paid,2024-08-11,2024-09-09,2024-08-11
inv_76f2e80f,sub_b21b655f,cust_c8204f35,2024-09-10,2024-10-10,2024-10-05,186,0.0,186.0,paid,2024-09-10,2024-10-09,2024-09-10
inv_40c27fd0,sub_b21b655f,cust_c8204f35,2024-10-10,2024-11-09,2024-11-05,186,18.6,167.4,paid,2024-10-10,2024-11-08,2024-10-10
inv_50c8c2b0,sub_b21b655f,cust_c8204f35,2024-11-09,2024-12-09,2024-11-25,186,0.0,186.0,paid,2024-11-09,2024-12-08,2024-11-09
inv_70e25027,sub_6a075f33,cust_19cd404a,2024-08-27,2024-09-26,2024-09-26,4860,0.0,4860.0,paid,2024-08-27,2025-08-26,2024-08-27
inv_6d202ca8,sub_51e925e6,cust_b52c995e,2024-01-25,2024-02-24,2024-01-30,4374,1093.5,3280.5,paid,2024-01-25,2024-02-23,2024-01-25
inv_2ea84126,sub_51e925e6,cust_b52c995e,2024-02-24,2024-03-25,2024-02-26,4374,0.0,4374.0,paid,2024-02-24,2024-03-24,2024-02-24
inv_c4fac752,sub_51e925e6,cust_b52c995e,2024-03-25,2024-04-24,2024-04-03,4374,874.8000000000001,3499.2,paid,2024-03-25,2024-04-23,2024-03-25
inv_7a69d7a9,sub_51e925e6,cust_b52c995e,2024-04-24,2024-05-24,2024-05-11,4374,0.0,4374.0,paid,2024-04-24,2024-05-23,2024-04-24
inv_f91f10ee,sub_76da9fec,cust_a0a5142e,2024-05-11,2024-06-10,2024-06-02,6,0.6000000000000001,5.4,paid,2024-05-11,2024-06-09,2024-05-11
inv_1b6dfa45,sub_76da9fec,cust_a0a5142e,2024-06-10,2024-07-10,2024-06-29,6,0.0,6.0,paid,2024-06-10,2024-07-09,2024-06-10
inv_01b34c9f,sub_76da9fec,cust_a0a5142e,2024-07-10,2024-08-09,2024-07-20,6,0.0,6.0,paid,2024-07-10,2024-08-08,2024-07-10
inv_22422a91,sub_76da9fec,cust_a0a5142e,2024-08-09,2024-09-08,2024-08-12,6,0.0,6.0,paid,2024-08-09,2024-09-07,2024-08-09
inv_6ba99614,sub_76da9fec,cust_a0a5142e,2024-09-08,2024-10-08,2024-09-21,6,0.0,6.0,paid,2024-09-08,2024-10-07,2024-09-08
inv_e3446f9b,sub_76da9fec,cust_a0a5142e,2024-10-08,2024-11-07,2024-10-25,6,0.0,6.0,paid,2024-10-08,2024-11-06,2024-10-08
inv_99ebca9f,sub_76da9fec,cust_a0a5142e,2024-11-07,2024-12-07,2024-11-14,6,1.2000000000000002,4.8,paid,2024-11-07,2024-12-06,2024-11-07
inv_c9f995ed,sub_9d8f8656,cust_5e784b64,2024-02-16,2024-03-17,,1800,0.0,1800.0,overdue,2024-02-16,2024-03-16,2024-02-16
inv_0508dcd2,sub_9d8f8656,cust_5e784b64,2024-03-17,2024-04-16,2024-04-12,1800,0.0,1800.0,paid,2024-03-17,2024-04-15,2024-03-17
inv_1dba39ef,sub_9d8f8656,cust_5e784b64,2024-04-16,2024-05-16,2024-05-04,1800,0.0,1800.0,paid,2024-04-16,2024-05-15,2024-04-16
inv_b25322cc,sub_9d8f8656,cust_5e784b64,2024-05-16,2024-06-15,2024-05-31,1800,0.0,1800.0,paid,2024-05-16,2024-06-14,2024-05-16
inv_6aa62cdd,sub_9d8f8656,cust_5e784b64,2024-06-15,2024-07-15,2024-06-21,1800,360.0,1440.0,paid,2024-06-15,2024-07-14,2024-06-15
inv_9b4e3150,sub_9d8f8656,cust_5e784b64,2024-07-15,2024-08-14,2024-08-01,1800,0.0,1800.0,paid,2024-07-15,2024-08-13,2024-07-15
inv_435decf3,sub_9d8f8656,cust_5e784b64,2024-08-14,2024-09-13,2024-08-20,1800,0.0,1800.0,paid,2024-08-14,2024-09-12,2024-08-14
inv_ac2dc172,sub_9d8f8656,cust_5e784b64,2024-09-13,2024-10-13,2024-09-19,1800,0.0,1800.0,paid,2024-09-13,2024-10-12,2024-09-13
inv_e21e0fce,sub_9d8f8656,cust_5e784b64,2024-10-13,2024-11-12,2024-11-06,1800,0.0,1800.0,paid,2024-10-13,2024-11-11,2024-10-13
inv_e499871d,sub_9d8f8656,cust_5e784b64,2024-11-12,2024-12-12,2024-12-06,1800,180.0,1620.0,paid,2024-11-12,2024-12-11,2024-11-12
inv_b8da1a36,sub_9d8f8656,cust_5e784b64,2024-12-12,2025-01-11,2025-01-10,1800,0.0,1800.0,paid,2024-12-12,2025-01-10,2024-12-12
inv_b6ccc412,sub_34beeeb9,cust_31b2cad4,2024-08-11,2024-09-10,2024-09-05,0,0.0,0.0,paid,2024-08-11,2025-08-10,2024-08-11
inv_598a6753,sub_4eb28c57,cust_644b5971,2024-02-23,2024-03-24,2024-02-24,672,0.0,672.0,paid,2024-02-23,2024-03-23,2024-02-23
inv_5246c97d,sub_4eb28c57,cust_644b5971,2024-03-24,2024-04-23,2024-04-19,672,0.0,672.0,paid,2024-03-24,2024-04-22,2024-03-24
inv_f5faccf3,sub_4eb28c57,cust_644b5971,2024-04-23,2024-05-23,2024-05-06,672,0.0,672.0,paid,2024-04-23,2024-05-22,2024-04-23
inv_997d79cf,sub_4eb28c57,cust_644b5971,2024-05-23,2024-06-22,2024-06-12,672,0.0,672.0,paid,2024-05-23,2024-06-21,2024-05-23
inv_281b5b49,sub_4eb28c57,cust_644b5971,2024-06-22,2024-07-22,2024-07-11,672,0.0,672.0,paid,2024-06-22,2024-07-21,2024-06-22
inv_59b99ba4,sub_4eb28c57,cust_644b5971,2024-07-22,2024-08-21,2024-07-25,672,67.2,604.8,paid,2024-07-22,2024-08-20,2024-07-22
inv_9263c10e,sub_0770b8c5,cust_d9bc3765,2024-03-23,2024-04-22,2024-04-18,282,0.0,282.0,paid,2024-03-23,2024-04-21,2024-03-23
inv_6c4de0d8,sub_0770b8c5,cust_d9bc3765,2024-04-22,2024-05-22,2024-05-20,282,0.0,282.0,paid,2024-04-22,2024-05-21,2024-04-22
inv_c108945c,sub_fa38c055,cust_7ae6767f,2024-03-08,2024-04-07,2024-04-02,1278,255.60000000000002,1022.4,paid,2024-03-08,2024-04-06,2024-03-08
inv_3854f5a1,sub_fa38c055,cust_7ae6767f,2024-04-07,2024-05-07,2024-04-15,1278,127.80000000000001,1150.2,paid,2024-04-07,2024-05-06,2024-04-07
inv_91fe4e09,sub_fa38c055,cust_7ae6767f,2024-05-07,2024-06-06,2024-06-06,1278,0.0,1278.0,paid,2024-05-07,2024-06-05,2024-05-07
inv_56c43c51,sub_fa38c055,cust_7ae6767f,2024-06-06,2024-07-06,2024-06-28,1278,0.0,1278.0,paid,2024-06-06,2024-07-05,2024-06-06
inv_583d8ae7,sub_fa38c055,cust_7ae6767f,2024-07-06,2024-08-05,2024-07-30,1278,0.0,1278.0,paid,2024-07-06,2024-08-04,2024-07-06
inv_1ec3cf52,sub_fa38c055,cust_7ae6767f,2024-08-05,2024-09-04,2024-08-07,1278,0.0,1278.0,paid,2024-08-05,2024-09-03,2024-08-05
inv_ed7efd37,sub_fa38c055,cust_7ae6767f,2024-09-04,2024-10-04,2024-09-28,1278,0.0,1278.0,paid,2024-09-04,2024-10-03,2024-09-04
inv_ca1f0fe9,sub_fa38c055,cust_7ae6767f,2024-10-04,2024-11-03,2024-10-31,1278,0.0,1278.0,paid,2024-10-04,2024-11-02,2024-10-04
inv_8aee0db0,sub_fa38c055,cust_7ae6767f,2024-11-03,2024-12-03,2024-12-01,1278,319.5,958.5,paid,2024-11-03,2024-12-02,2024-11-03
inv_f2d7ea5d,sub_fa38c055,cust_7ae6767f,2024-12-03,2025-01-02,2024-12-12,1278,255.60000000000002,1022.4,paid,2024-12-03,2025-01-01,2024-12-03
inv_a7cda9c1,sub_6fafd76a,cust_267bb07f,2024-01-25,2024-02-24,2024-01-26,7536,0.0,7536.0,paid,2024-01-25,2024-02-23,2024-01-25
inv_0882b37d,sub_6fafd76a,cust_267bb07f,2024-02-24,2024-03-25,2024-03-14,7536,1507.2,6028.8,paid,2024-02-24,2024-03-24,2024-02-24
inv_e1e18423,sub_6fafd76a,cust_267bb07f,2024-03-25,2024-04-24,2024-04-02,7536,0.0,7536.0,paid,2024-03-25,2024-04-23,2024-03-25
inv_56997f37,sub_6fafd76a,cust_267bb07f,2024-04-24,2024-05-24,2024-05-18,7536,0.0,7536.0,paid,2024-04-24,2024-05-23,2024-04-24
inv_f21bd818,sub_6fafd76a,cust_267bb07f,2024-05-24,2024-06-23,,7536,753.6,6782.4,overdue,2024-05-24,2024-06-22,2024-05-24
inv_b33d110b,sub_6fafd76a,cust_267bb07f,2024-06-23,2024-07-23,2024-07-22,7536,0.0,7536.0,paid,2024-06-23,2024-07-22,2024-06-23
inv_aa2fe021,sub_6fafd76a,cust_267bb07f,2024-07-23,2024-08-22,2024-08-12,7536,0.0,7536.0,paid,2024-07-23,2024-08-21,2024-07-23
inv_d2db62df,sub_6fafd76a,cust_267bb07f,2024-08-22,2024-09-21,2024-08-31,7536,0.0,7536.0,paid,2024-08-22,2024-09-20,2024-08-22
inv_ed759674,sub_6fafd76a,cust_267bb07f,2024-09-21,2024-10-21,2024-10-10,7536,0.0,7536.0,paid,2024-09-21,2024-10-20,2024-09-21
inv_957d0243,sub_6fafd76a,cust_267bb07f,2024-10-21,2024-11-20,2024-10-22,7536,1884.0,5652.0,paid,2024-10-21,2024-11-19,2024-10-21
inv_1a44b83f,sub_6fafd76a,cust_267bb07f,2024-11-20,2024-12-20,2024-12-18,7536,0.0,7536.0,paid,2024-11-20,2024-12-19,2024-11-20
inv_fc9973c7,sub_6fafd76a,cust_267bb07f,2024-12-20,2025-01-19,2024-12-27,7536,0.0,7536.0,paid,2024-12-20,2025-01-18,2024-12-20
inv_01b178a9,sub_44e6d86c,cust_36f424d3,2024-04-16,2024-05-16,2024-04-30,60,0.0,60.0,paid,2024-04-16,2025-04-15,2024-04-16
inv_2a49c2cb,sub_f2a94f48,cust_d387eb50,2024-10-21,2024-11-20,2024-11-03,43920,0.0,43920.0,paid,2024-10-21,2024-11-19,2024-10-21
inv_598e5e89,sub_f2a94f48,cust_d387eb50,2024-11-20,2024-12-20,2024-11-29,43920,8784.0,35136.0,paid,2024-11-20,2024-12-19,2024-11-20
inv_51638f20,sub_f2a94f48,cust_d387eb50,2024-12-20,2025-01-19,2024-12-29,43920,0.0,43920.0,paid,2024-12-20,2025-01-18,2024-12-20
inv_d7422eac,sub_d47c598b,cust_ba6889c5,2024-03-06,2024-04-05,2024-03-11,9540,1908.0,7632.0,paid,2024-03-06,2025-03-05,2024-03-06
inv_0e5a6148,sub_54475e9c,cust_b4644d58,2024-05-23,2024-06-22,2024-06-10,55080,5508.0,49572.0,paid,2024-05-23,2025-05-22,2024-05-23
inv_8c0dcd54,sub_b7e8b72b,cust_bf4760e3,2024-03-05,2024-04-04,2024-03-29,522,0.0,522.0,paid,2024-03-05,2024-04-03,2024-03-05
inv_7de3728f,sub_b7e8b72b,cust_bf4760e3,2024-04-04,2024-05-04,2024-04-29,522,0.0,522.0,paid,2024-04-04,2024-05-03,2024-04-04
inv_83f56f94,sub_b7e8b72b,cust_bf4760e3,2024-05-04,2024-06-03,2024-05-21,522,0.0,522.0,paid,2024-05-04,2024-06-02,2024-05-04
inv_7bd013d7,sub_b7e8b72b,cust_bf4760e3,2024-06-03,2024-07-03,2024-06-11,522,0.0,522.0,paid,2024-06-03,2024-07-02,2024-06-03
inv_cf349dc4,sub_b7e8b72b,cust_bf4760e3,2024-07-03,2024-08-02,2024-07-28,522,0.0,522.0,paid,2024-07-03,2024-08-01,2024-07-03
inv_ae8196de,sub_b7e8b72b,cust_bf4760e3,2024-08-02,2024-09-01,2024-08-31,522,0.0,522.0,paid,2024-08-02,2024-08-31,2024-08-02
inv_fa5df6c7,sub_b7e8b72b,cust_bf4760e3,2024-09-01,2024-10-01,2024-09-13,522,0.0,522.0,paid,2024-09-01,2024-09-30,2024-09-01
inv_966dde33,sub_b7e8b72b,cust_bf4760e3,2024-10-01,2024-10-31,2024-10-10,522,0.0,522.0,paid,2024-10-01,2024-10-30,2024-10-01
inv_e3270706,sub_b7e8b72b,cust_bf4760e3,2024-10-31,2024-11-30,2024-11-15,522,0.0,522.0,paid,2024-10-31,2024-11-29,2024-10-31
inv_f7ff932f,sub_b7e8b72b,cust_bf4760e3,2024-11-30,2024-12-30,2024-12-21,522,0.0,522.0,paid,2024-11-30,2024-12-29,2024-11-30
inv_65bcfadb,sub_b7e8b72b,cust_bf4760e3,2024-12-30,2025-01-29,2025-01-05,522,130.5,391.5,paid,2024-12-30,2025-01-28,2024-12-30
inv_4b7e113c,sub_445e8595,cust_0ff893a6,2024-04-04,2024-05-04,2024-04-19,774,193.5,580.5,paid,2024-04-04,2024-05-03,2024-04-04
inv_bde269f9,sub_445e8595,cust_0ff893a6,2024-05-04,2024-06-03,2024-05-10,774,0.0,774.0,paid,2024-05-04,2024-06-02,2024-05-04
inv_5683ec17,sub_445e8595,cust_0ff893a6,2024-06-03,2024-07-03,,774,0.0,774.0,overdue,2024-06-03,2024-07-02,2024-06-03
inv_66c49212,sub_445e8595,cust_0ff893a6,2024-07-03,2024-08-02,2024-07-26,774,0.0,774.0,paid,2024-07-03,2024-08-01,2024-07-03
inv_eee2fb3f,sub_445e8595,cust_0ff893a6,2024-08-02,2024-09-01,2024-08-24,774,0.0,774.0,paid,2024-08-02,2024-08-31,2024-08-02
inv_4042ce76,sub_445e8595,cust_0ff893a6,2024-09-01,2024-10-01,2024-09-07,774,0.0,774.0,paid,2024-09-01,2024-09-30,2024-09-01
inv_559422d7,sub_445e8595,cust_0ff893a6,2024-10-01,2024-10-31,,774,77.4,696.6,overdue,2024-10-01,2024-10-30,2024-10-01
inv_2be869b6,sub_445e8595,cust_0ff893a6,2024-10-31,2024-11-30,2024-11-22,774,0.0,774.0,paid,2024-10-31,2024-11-29,2024-10-31
inv_6c23385b,sub_445e8595,cust_0ff893a6,2024-11-30,2024-12-30,2024-12-29,774,154.8,619.2,paid,2024-11-30,2024-12-29,2024-11-30
inv_6ba668d5,sub_7c1b534b,cust_dbb7d910,2024-02-21,2024-03-22,2024-02-27,21264,0.0,21264.0,paid,2024-02-21,2024-03-21,2024-02-21
inv_51ce65cf,sub_7c1b534b,cust_dbb7d910,2024-03-22,2024-04-21,2024-04-05,21264,0.0,21264.0,paid,2024-03-22,2024-04-20,2024-03-22
inv_0ce0c718,sub_7c1b534b,cust_dbb7d910,2024-04-21,2024-05-21,2024-05-09,21264,0.0,21264.0,paid,2024-04-21,2024-05-20,2024-04-21
inv_de35b251,sub_7c1b534b,cust_dbb7d910,2024-05-21,2024-06-20,2024-05-24,21264,0.0,21264.0,paid,2024-05-21,2024-06-19,2024-05-21
inv_bfa80ca2,sub_7c1b534b,cust_dbb7d910,2024-06-20,2024-07-20,2024-07-14,21264,0.0,21264.0,paid,2024-06-20,2024-07-19,2024-06-20
inv_7f96ed81,sub_7c1b534b,cust_dbb7d910,2024-07-20,2024-08-19,2024-08-18,21264,4252.8,17011.2,paid,2024-07-20,2024-08-18,2024-07-20
inv_391d100d,sub_7c1b534b,cust_dbb7d910,2024-08-19,2024-09-18,2024-09-18,21264,0.0,21264.0,paid,2024-08-19,2024-09-17,2024-08-19
inv_c64cb651,sub_7c1b534b,cust_dbb7d910,2024-09-18,2024-10-18,2024-09-21,21264,0.0,21264.0,paid,2024-09-18,2024-10-17,2024-09-18
inv_cd432025,sub_7c1b534b,cust_dbb7d910,2024-10-18,2024-11-17,2024-10-27,21264,0.0,21264.0,paid,2024-10-18,2024-11-16,2024-10-18
inv_71dbe471,sub_7c1b534b,cust_dbb7d910,2024-11-17,2024-12-17,2024-11-18,21264,4252.8,17011.2,paid,2024-11-17,2024-12-16,2024-11-17
inv_2b96f58c,sub_7c1b534b,cust_dbb7d910,2024-12-17,2025-01-16,2025-01-11,21264,0.0,21264.0,paid,2024-12-17,2025-01-15,2024-12-17
inv_80a5113c,sub_de3a6533,cust_87b7bc95,2024-11-03,2024-12-03,,125100,0.0,125100.0,overdue,2024-11-03,2025-11-02,2024-11-03
inv_84227671,sub_e771e0d0,cust_33e71b67,2024-01-07,2024-02-06,2024-02-01,0,0.0,0.0,paid,2024-01-07,2025-01-05,2024-01-07
inv_25cb6ae0,sub_5bd564a0,cust_fcba80f8,2024-07-08,2024-08-07,2024-07-10,234,0.0,234.0,paid,2024-07-08,2024-08-06,2024-07-08
inv_dc71298d,sub_5bd564a0,cust_fcba80f8,2024-08-07,2024-09-06,2024-08-13,234,58.5,175.5,paid,2024-08-07,2024-09-05,2024-08-07
inv_b5a8f652,sub_5bd564a0,cust_fcba80f8,2024-09-06,2024-10-06,,234,46.800000000000004,187.2,overdue,2024-09-06,2024-10-05,2024-09-06
inv_55ea949c,sub_5bd564a0,cust_fcba80f8,2024-10-06,2024-11-05,2024-10-27,234,0.0,234.0,paid,2024-10-06,2024-11-04,2024-10-06
inv_dfce4ddc,sub_5bd564a0,cust_fcba80f8,2024-11-05,2024-12-05,2024-11-06,234,0.0,234.0,paid,2024-11-05,2024-12-04,2024-11-05
inv_54de1dbf,sub_5bd564a0,cust_fcba80f8,2024-12-05,2025-01-04,2024-12-13,234,0.0,234.0,paid,2024-12-05,2025-01-03,2024-12-05
inv_6e63d72c,sub_5b0028c8,cust_8630a027,2024-01-03,2024-02-02,2024-01-27,100140,0.0,100140.0,paid,2024-01-03,2025-01-01,2024-01-03
inv_d1c4dc55,sub_24dd1d33,cust_01812693,2024-02-04,2024-03-05,,1134,113.4,1020.6,overdue,2024-02-04,2024-03-04,2024-02-04
inv_2bf4cc4d,sub_24dd1d33,cust_01812693,2024-03-05,2024-04-04,2024-04-02,1134,283.5,850.5,paid,2024-03-05,2024-04-03,2024-03-05
inv_bc815f16,sub_24dd1d33,cust_01812693,2024-04-04,2024-05-04,2024-04-22,1134,0.0,1134.0,paid,2024-04-04,2024-05-03,2024-04-04
inv_4f95d90f,sub_24dd1d33,cust_01812693,2024-05-04,2024-06-03,2024-05-18,1134,283.5,850.5,paid,2024-05-04,2024-06-02,2024-05-04
inv_bf67db97,sub_24dd1d33,cust_01812693,2024-06-03,2024-07-03,2024-06-14,1134,0.0,1134.0,paid,2024-06-03,2024-07-02,2024-06-03
inv_629853e6,sub_24dd1d33,cust_01812693,2024-07-03,2024-08-02,2024-07-08,1134,113.4,1020.6,paid,2024-07-03,2024-08-01,2024-07-03
inv_c131c2b3,sub_24dd1d33,cust_01812693,2024-08-02,2024-09-01,2024-08-08,1134,113.4,1020.6,paid,2024-08-02,2024-08-31,2024-08-02
inv_38fd2572,sub_24dd1d33,cust_01812693,2024-09-01,2024-10-01,,1134,0.0,1134.0,overdue,2024-09-01,2024-09-30,2024-09-01
inv_fcc5f798,sub_24dd1d33,cust_01812693,2024-10-01,2024-10-31,2024-10-24,1134,0.0,1134.0,paid,2024-10-01,2024-10-30,2024-10-01
inv_0da074c2,sub_24dd1d33,cust_01812693,2024-10-31,2024-11-30,2024-11-30,1134,113.4,1020.6,paid,2024-10-31,2024-11-29,2024-10-31
inv_81477d81,sub_24dd1d33,cust_01812693,2024-11-30,2024-12-30,2024-12-05,1134,0.0,1134.0,paid,2024-11-30,2024-12-29,2024-11-30
inv_d5985e2e,sub_24dd1d33,cust_01812693,2024-12-30,2025-01-29,2025-01-02,1134,226.8,907.2,paid,2024-12-30,2025-01-28,2024-12-30
inv_ec71ed50,sub_0add5c7e,cust_954f5ec5,2024-09-10,2024-10-10,2024-09-25,0,0.0,0.0,paid,2024-09-10,2024-10-09,2024-09-10
inv_a8d05384,sub_0add5c7e,cust_954f5ec5,2024-10-10,2024-11-09,2024-10-28,0,0.0,0.0,paid,2024-10-10,2024-11-08,2024-10-10
inv_b7c3d72d,sub_0add5c7e,cust_954f5ec5,2024-11-09,2024-12-09,2024-11-18,0,0.0,0.0,paid,2024-11-09,2024-12-08,2024-11-09
inv_b32c0f6a,sub_0add5c7e,cust_954f5ec5,2024-12-09,2025-01-08,2024-12-24,0,0.0,0.0,paid,2024-12-09,2025-01-07,2024-12-09
inv_05c7931b,sub_545be370,cust_b72c4e17,2024-06-10,2024-07-10,2024-06-29,6,0.6000000000000001,5.4,paid,2024-06-10,2024-07-09,2024-06-10
inv_473a95cc,sub_545be370,cust_b72c4e17,2024-07-10,2024-08-09,2024-07-11,6,0.0,6.0,paid,2024-07-10,2024-08-08,2024-07-10
inv_331bbd79,sub_545be370,cust_b72c4e17,2024-08-09,2024-09-08,,6,0.0,6.0,overdue,2024-08-09,2024-09-07,2024-08-09
inv_cb5eda03,sub_545be370,cust_b72c4e17,2024-09-08,2024-10-08,2024-09-25,6,0.0,6.0,paid,2024-09-08,2024-10-07,2024-09-08
inv_091304cf,sub_545be370,cust_b72c4e17,2024-10-08,2024-11-07,,6,0.0,6.0,overdue,2024-10-08,2024-11-06,2024-10-08
inv_9c9e2673,sub_545be370,cust_b72c4e17,2024-11-07,2024-12-07,2024-11-18,6,1.5,4.5,paid,2024-11-07,2024-12-06,2024-11-07
inv_8172bbaf,sub_545be370,cust_b72c4e17,2024-12-07,2025-01-06,2024-12-17,6,1.2000000000000002,4.8,paid,2024-12-07,2025-01-05,2024-12-07
inv_3fd96f00,sub_26e9b869,cust_25f8a696,2024-09-25,2024-10-25,2024-10-24,9900,0.0,9900.0,paid,2024-09-25,2025-09-24,2024-09-25
inv_fa16a5dc,sub_3b527296,cust_d58b7a20,2024-03-21,2024-04-20,2024-03-26,0,0.0,0.0,paid,2024-03-21,2025-03-20,2024-03-21
inv_49864e33,sub_bb72377c,cust_6495d7d6,2024-09-05,2024-10-05,2024-09-16,24822,4964.400000000001,19857.6,paid,2024-09-05,2024-10-04,2024-09-05
inv_ff29ab52,sub_bb72377c,cust_6495d7d6,2024-10-05,2024-11-04,2024-10-14,24822,2482.2000000000003,22339.8,paid,2024-10-05,2024-11-03,2024-10-05
inv_34c19c0e,sub_bb72377c,cust_6495d7d6,2024-11-04,2024-12-04,2024-11-10,24822,0.0,24822.0,paid,2024-11-04,2024-12-03,2024-11-04
inv_0e9ea458,sub_bb72377c,cust_6495d7d6,2024-12-04,2025-01-03,2024-12-10,24822,0.0,24822.0,paid,2024-12-04,2025-01-02,2024-12-04
inv_03003684,sub_2359499d,cust_cc803303,2024-07-22,2024-08-21,2024-08-14,16800,0.0,16800.0,paid,2024-07-22,2025-07-21,2024-07-22
inv_7703a2ab,sub_b844ef9b,cust_15668508,2024-06-09,2024-07-09,2024-07-06,396,0.0,396.0,paid,2024-06-09,2024-07-08,2024-06-09
inv_5cf2591e,sub_b844ef9b,cust_15668508,2024-07-09,2024-08-08,2024-07-31,396,0.0,396.0,paid,2024-07-09,2024-08-07,2024-07-09
inv_c2bac217,sub_b844ef9b,cust_15668508,2024-08-08,2024-09-07,2024-08-15,396,39.6,356.4,paid,2024-08-08,2024-09-06,2024-08-08
inv_efd5cac0,sub_b844ef9b,cust_15668508,2024-09-07,2024-10-07,2024-09-12,396,0.0,396.0,paid,2024-09-07,2024-10-06,2024-09-07
inv_4a331a9e,sub_b844ef9b,cust_15668508,2024-10-07,2024-11-06,2024-10-29,396,0.0,396.0,paid,2024-10-07,2024-11-05,2024-10-07
inv_113843c4,sub_b844ef9b,cust_15668508,2024-11-06,2024-12-06,2024-11-17,396,0.0,396.0,paid,2024-11-06,2024-12-05,2024-11-06
inv_a35edc63,sub_b844ef9b,cust_15668508,2024-12-06,2025-01-05,2024-12-23,396,0.0,396.0,paid,2024-12-06,2025-01-04,2024-12-06
inv_df747d0c,sub_a077da15,cust_eb5790e0,2024-03-08,2024-04-07,2024-03-14,2280,456.0,1824.0,paid,2024-03-08,2025-03-07,2024-03-08
inv_21c7098b,sub_5766570a,cust_9f87e7d4,2024-09-25,2024-10-25,2024-10-04,1140,114.0,1026.0,paid,2024-09-25,2025-09-24,2024-09-25
inv_dd6e3383,sub_419902e9,cust_c8204f35,2024-08-19,2024-09-18,2024-08-20,60,0.0,60.0,paid,2024-08-19,2025-08-18,2024-08-19
inv_cf2c26ae,sub_30cd6e7c,cust_a5cb38c7,2024-08-25,2024-09-24,2024-09-22,44940,11235.0,33705.0,paid,2024-08-25,2025-08-24,2024-08-25
inv_b228b60b,sub_dad64578,cust_39bc74e4,2024-08-31,2024-09-30,2024-09-04,60,6.0,54.0,paid,2024-08-31,2025-08-30,2024-08-31
inv_19e96c74,sub_297fb254,cust_712aff0f,2024-05-15,2024-06-14,,60,6.0,54.0,overdue,2024-05-15,2025-05-14,2024-05-15
inv_9575a7fc,sub_7b2479da,cust_2ba1b3c5,2024-08-04,2024-09-03,2024-09-02,6426,0.0,6426.0,paid,2024-08-04,2024-09-02,2024-08-04
inv_1883e0ef,sub_7b2479da,cust_2ba1b3c5,2024-09-03,2024-10-03,2024-09-27,6426,0.0,6426.0,paid,2024-09-03,2024-10-02,2024-09-03
inv_2b9e005b,sub_7b2479da,cust_2ba1b3c5,2024-10-03,2024-11-02,2024-10-09,6426,0.0,6426.0,paid,2024-10-03,2024-11-01,2024-10-03
inv_8a39976f,sub_4ee05779,cust_044e0beb,2024-02-15,2024-03-16,2024-03-09,324,0.0,324.0,paid,2024-02-15,2024-03-15,2024-02-15
