subscription_id,customer_id,plan_id,billing_cycle,user_count,start_date,end_date,status,created_at,updated_at
sub_cf350830,cust_b7322759,premium,monthly,1,2024-05-02,,active,2024-05-02,2024-08-26
sub_f9687ac7,cust_a831d5d4,premium,annual,1,2024-08-09,2024-11-06,churned,2024-08-09,2024-11-01
sub_08b20efe,cust_980bbf34,team,annual,4,2024-10-05,,active,2024-10-05,2024-11-07
sub_cddd372c,cust_39e88fe7,team,annual,5,2024-02-04,,active,2024-02-04,2024-09-17
sub_24472f22,cust_e23de2a1,team,annual,390,2024-01-04,,active,2024-01-04,2024-08-28
sub_cc6ea0ad,cust_0d0cf18d,business,annual,1389,2024-07-17,2024-11-02,churned,2024-07-17,2024-12-28
sub_4f12e0c7,cust_8ba70002,personal,annual,1,2024-02-19,2024-07-12,churned,2024-02-19,2024-03-14
sub_fc93a4c2,cust_31b7e956,premium,monthly,1,2024-05-23,2024-12-13,churned,2024-05-23,2024-12-22
sub_efb78289,cust_d51bc06f,business,monthly,289,2024-01-21,,active,2024-01-21,2024-01-21
sub_56f8991b,cust_4b145481,team,monthly,177,2024-09-30,2024-12-23,churned,2024-09-30,2024-12-18
sub_94e8718b,cust_d12b34f3,enterprise,annual,1866,2024-05-19,,active,2024-05-19,2024-06-30
sub_2d7199c8,cust_6141f8fe,enterprise,monthly,116,2024-11-30,,active,2024-11-30,2024-12-13
sub_8d20fea2,cust_c93e089d,business,annual,271,2024-01-13,,active,2024-01-13,2024-04-13
sub_de7fa748,cust_df114cc2,personal,annual,1,2024-06-16,,active,2024-06-16,2024-11-16
sub_1c1921fe,cust_4103aaab,business,annual,64,2024-08-30,2024-10-29,churned,2024-08-30,2024-11-12
sub_bd97a57e,cust_5a875668,personal,annual,1,2024-06-06,,active,2024-06-06,2024-11-01
sub_6356b3c3,cust_9df6f820,premium,annual,1,2024-06-18,2024-10-31,churned,2024-06-18,2024-09-08
sub_fcaeee8a,cust_40668475,business,monthly,8,2024-09-14,2024-10-30,churned,2024-09-14,2024-12-15
sub_fa942644,cust_ba6889c5,team,annual,121,2024-02-24,,active,2024-02-24,2024-05-07
sub_26cf37a4,cust_785a25a6,team,annual,23,2024-08-03,,active,2024-08-03,2024-10-16
sub_d1ad4bd5,cust_bb802257,enterprise,monthly,339,2024-11-23,2024-12-27,churned,2024-11-23,2024-12-13
sub_0198343a,cust_534b2eeb,enterprise,annual,1639,2024-02-29,,active,2024-02-29,2024-06-20
sub_2d489669,cust_faa2c0f7,premium,annual,1,2024-09-17,,active,2024-09-17,2024-10-11
sub_6f06ccd1,cust_83b3cbc5,enterprise,annual,170,2024-02-22,,active,2024-02-22,2024-02-26
sub_b93951df,cust_d467db99,premium,monthly,1,2024-01-28,,active,2024-01-28,2024-10-05
sub_24265c87,cust_9ed24e0e,enterprise,annual,176,2024-01-07,2024-04-01,churned,2024-01-07,2024-10-13
sub_794150df,cust_3a5e4061,personal,monthly,1,2024-07-08,,active,2024-07-08,2024-11-12
sub_39543bb2,cust_011feec8,business,annual,7,2024-06-18,,active,2024-06-18,2024-08-09
sub_ae4776dc,cust_f36c9bd0,team,annual,97,2024-02-02,,active,2024-02-02,2024-03-26
sub_5fc7f477,cust_ba6889c5,business,annual,42,2024-09-06,,active,2024-09-06,2024-11-25
sub_a89827a6,cust_c111b3d1,business,annual,11,2024-11-30,,active,2024-11-30,2024-12-22
sub_44e18839,cust_6e5c59ac,personal,annual,1,2024-11-02,2024-12-22,churned,2024-11-02,2024-11-19
sub_0101fee2,cust_3ab0c0ea,premium,monthly,1,2024-06-25,,active,2024-06-25,2024-10-01
sub_3537b0b0,cust_c036642d,enterprise,annual,867,2024-06-13,2024-10-28,churned,2024-06-13,2024-12-04
sub_98efd9c5,cust_fda37853,business,monthly,48,2024-05-29,,active,2024-05-29,2024-10-13
sub_ffca7195,cust_f5efdd8e,personal,monthly,1,2024-03-28,2024-07-08,churned,2024-03-28,2024-09-08
sub_1c878f27,cust_05c6e2b0,enterprise,annual,1002,2024-08-22,,active,2024-08-22,2024-08-23
sub_7bee3a33,cust_677e568b,business,monthly,14,2024-08-12,2024-12-16,churned,2024-08-12,2024-09-26
sub_7c80decc,cust_eeae4c73,business,monthly,1299,2024-10-03,,active,2024-10-03,2024-11-20
sub_af0453cd,cust_10c39b6d,enterprise,annual,225,2024-04-14,2024-10-20,churned,2024-04-14,2024-11-12
sub_1aa89b07,cust_a27db5e6,team,monthly,114,2024-08-11,,active,2024-08-11,2024-10-21
sub_699471ba,cust_a318d834,business,annual,15,2024-01-13,,active,2024-01-13,2024-01-27
sub_e3f20b10,cust_9f45db00,team,annual,100,2024-08-08,,active,2024-08-08,2024-11-09
sub_86de5564,cust_264ad3dd,team,annual,6,2024-09-30,,active,2024-09-30,2024-11-04
sub_efaecdee,cust_33f6e46e,business,annual,122,2024-02-13,2024-10-25,churned,2024-02-13,2024-08-18
sub_878b83e2,cust_c2cfcfa3,business,monthly,672,2024-09-25,,active,2024-09-25,2024-10-02
sub_e2619a7b,cust_a0a5142e,premium,annual,1,2024-02-25,,active,2024-02-25,2024-12-04
sub_88baf196,cust_c99df79c,business,annual,102,2024-10-11,2024-12-07,churned,2024-10-11,2024-11-25
sub_da97a51e,cust_3d88e46f,business,monthly,7,2024-07-19,,active,2024-07-19,2024-08-03
sub_f542834c,cust_852f36ae,team,annual,40,2024-07-22,,active,2024-07-22,2024-11-17
sub_030c1092,cust_1dde73f3,enterprise,annual,45,2024-02-04,,active,2024-02-04,2024-05-09
sub_febf0b29,cust_811f080d,business,annual,495,2024-07-02,,active,2024-07-02,2024-11-01
sub_49d0441c,cust_0800b881,premium,monthly,1,2024-10-15,,active,2024-10-15,2024-12-18
sub_e77b990a,cust_1f7854dd,team,annual,109,2024-09-16,,active,2024-09-16,2024-10-01
sub_d8cec4fc,cust_465a4e2d,premium,monthly,1,2024-09-22,2024-12-22,churned,2024-09-22,2024-11-21
sub_596d7a27,cust_d387eb50,business,monthly,428,2024-08-26,,active,2024-08-26,2024-09-05
sub_dff34613,cust_1c6eaba0,business,annual,85,2024-05-13,,active,2024-05-13,2024-12-06
sub_ceb367ed,cust_d4a4b8b5,business,monthly,145,2024-10-29,,active,2024-10-29,2024-10-30
sub_cf1d16fd,cust_595ca8cf,enterprise,monthly,1330,2024-07-01,,active,2024-07-01,2024-09-27
sub_18ca8539,cust_7ae6767f,enterprise,annual,117,2024-07-18,,active,2024-07-18,2024-10-17
sub_3e877ccc,cust_7588eeba,business,annual,8,2024-08-10,,active,2024-08-10,2024-12-30
sub_c9a38e04,cust_0ff893a6,premium,monthly,1,2024-05-08,,active,2024-05-08,2024-10-18
sub_03f23105,cust_1de8d0b7,premium,monthly,1,2024-05-17,2024-10-08,churned,2024-05-17,2024-09-06
sub_b5ecae92,cust_faa598f1,team,monthly,11,2024-03-06,,active,2024-03-06,2024-03-19
sub_e1b4a780,cust_169a8ff6,business,annual,397,2024-09-26,,active,2024-09-26,2024-12-24
sub_b7142fa8,cust_954f5ec5,personal,monthly,1,2024-08-20,2024-11-17,churned,2024-08-20,2024-12-07
sub_46d8b1af,cust_72665fe2,team,annual,478,2024-04-11,,active,2024-04-11,2024-05-04
sub_3bceadd6,cust_48f0bd38,team,annual,432,2024-09-01,,active,2024-09-01,2024-12-01
sub_87895dc9,cust_d4a4b8b5,team,annual,51,2024-08-12,,active,2024-08-12,2024-09-13
sub_432b76bd,cust_7da6af1c,team,annual,14,2024-08-10,,active,2024-08-10,2024-08-20
sub_ad369f2c,cust_6a2fab47,enterprise,monthly,8,2024-09-11,,active,2024-09-11,2024-11-06
sub_36e2d053,cust_de255348,enterprise,monthly,1872,2024-11-10,2024-12-27,churned,2024-11-10,2024-11-12
sub_8a844ba2,cust_66f83847,team,annual,8,2024-04-21,,active,2024-04-21,2024-10-26
sub_55186a2f,cust_0f87c9c7,business,monthly,141,2024-02-02,,active,2024-02-02,2024-03-22
sub_63e3fa39,cust_1dde73f3,premium,annual,1,2024-07-15,,active,2024-07-15,2024-07-29
sub_88e115d5,cust_6d4260ff,premium,annual,1,2024-11-26,,active,2024-11-26,2024-12-09
sub_4cdf70ff,cust_ff25c3da,enterprise,monthly,284,2024-04-07,,active,2024-04-07,2024-05-28
sub_e5a7a2ce,cust_b2c8bb06,business,monthly,124,2024-08-27,,active,2024-08-27,2024-10-20
sub_5772e27a,cust_c6a0aac3,business,monthly,46,2024-04-16,2024-08-23,churned,2024-04-16,2024-04-21
sub_261c4ff7,cust_a2189bad,enterprise,annual,31,2024-10-14,,active,2024-10-14,2024-10-24
sub_b164979b,cust_dcb7dcfa,personal,monthly,1,2024-08-22,,active,2024-08-22,2024-09-24
sub_491857df,cust_7020c394,enterprise,monthly,1315,2024-08-17,,active,2024-08-17,2024-09-15
sub_9b3da6ea,cust_7f334885,team,annual,912,2024-09-12,2024-11-24,churned,2024-09-12,2024-11-22
sub_061717fd,cust_fb5e54de,business,monthly,42,2024-11-09,,active,2024-11-09,2024-11-26
sub_a3139344,cust_af5f0bac,business,annual,238,2024-04-11,,active,2024-04-11,2024-07-11
sub_4d481b0e,cust_8da109b7,personal,monthly,1,2024-07-07,,active,2024-07-07,2024-08-11
sub_c9dabbf4,cust_02d2ecb2,personal,monthly,1,2024-11-06,,active,2024-11-06,2024-12-27
sub_de2f87f9,cust_8b391e8d,business,annual,66,2024-11-30,2024-12-30,churned,2024-11-30,2024-12-16
sub_2b32e1cf,cust_dfdecb33,business,annual,766,2024-02-02,2024-04-28,churned,2024-02-02,2024-09-20
sub_c508ded3,cust_c7cf45a1,team,monthly,120,2024-11-15,,active,2024-11-15,2024-11-22
sub_43c9e073,cust_de35ac0c,personal,annual,1,2024-11-21,,active,2024-11-21,2024-12-15
sub_8f249416,cust_f49795c7,business,monthly,3,2024-10-19,,active,2024-10-19,2024-11-28
sub_b9bbbc11,cust_8b1b3fff,personal,monthly,1,2024-10-26,,active,2024-10-26,2024-12-02
sub_7bbc2746,cust_ca921ca1,team,monthly,132,2024-04-02,,active,2024-04-02,2024-12-14
sub_40341578,cust_c154a04a,enterprise,annual,355,2024-06-19,2024-12-06,churned,2024-06-19,2024-08-22
sub_103e9a66,cust_9bfaee32,enterprise,annual,20,2024-03-22,2024-12-01,churned,2024-03-22,2024-08-03
sub_e5777fd3,cust_0d0cf18d,enterprise,monthly,1703,2024-01-22,,active,2024-01-22,2024-09-27
sub_f28126ef,cust_e5d7da91,personal,annual,1,2024-04-12,,active,2024-04-12,2024-05-27
sub_0c67f5da,cust_faa598f1,team,annual,27,2024-01-21,,active,2024-01-21,2024-03-26
sub_c4ff7aeb,cust_c9726fd4,personal,monthly,1,2024-06-29,2024-10-14,churned,2024-06-29,2024-09-29
sub_1b24a8dc,cust_36b922dc,business,monthly,111,2024-04-27,,active,2024-04-27,2024-10-28
sub_e06fc2b7,cust_1746fa94,team,annual,881,2024-10-16,,active,2024-10-16,2024-12-28
sub_5e7fa3ce,cust_9a37d400,premium,annual,1,2024-07-25,,active,2024-07-25,2024-09-08
sub_e86a0301,cust_db4350eb,business,monthly,425,2024-05-27,2024-11-05,churned,2024-05-27,2024-10-25
sub_3b79f39f,cust_0621259b,premium,annual,1,2024-07-03,,active,2024-07-03,2024-08-22
sub_5ab4699a,cust_a062595d,team,monthly,30,2024-02-26,2024-10-19,churned,2024-02-26,2024-08-12
sub_e01595fc,cust_7f334885,enterprise,monthly,653,2024-01-05,,active,2024-01-05,2024-04-26
sub_3f220601,cust_7985d897,enterprise,monthly,218,2024-11-05,,active,2024-11-05,2024-12-18
sub_2814e3ce,cust_a47967d4,enterprise,annual,399,2024-05-28,,active,2024-05-28,2024-09-27
sub_8b3aff19,cust_6d0dc857,personal,annual,1,2024-07-24,,active,2024-07-24,2024-12-03
sub_54dfed5c,cust_86b4de04,enterprise,annual,352,2024-01-16,,active,2024-01-16,2024-02-22
sub_f5c164cb,cust_cf62a510,premium,annual,1,2024-07-25,,active,2024-07-25,2024-11-25
sub_e0433e3d,cust_53973cf3,enterprise,annual,1229,2024-05-17,,active,2024-05-17,2024-10-31
sub_aa649db1,cust_c4dc8396,enterprise,monthly,1639,2024-08-25,2024-11-15,churned,2024-08-25,2024-10-29
sub_173715d6,cust_8d47e84e,team,annual,8,2024-04-14,,active,2024-04-14,2024-07-26
sub_960eda1a,cust_bc3cc796,business,annual,54,2024-11-07,2024-12-09,churned,2024-11-07,2024-12-01
sub_43dcc347,cust_e5313f1a,business,monthly,340,2024-09-11,2024-12-06,churned,2024-09-11,2024-11-25
sub_ee3d24ef,cust_78e35adb,enterprise,monthly,239,2024-06-28,,active,2024-06-28,2024-11-25
sub_8ebe63c3,cust_d72b8d7a,business,annual,110,2024-09-19,2024-12-30,churned,2024-09-19,2024-11-04
sub_8bf4a7e3,cust_568c28cc,premium,annual,1,2024-10-12,,active,2024-10-12,2024-12-16
sub_ce360fdd,cust_141ff139,premium,annual,1,2024-08-16,2024-10-22,churned,2024-08-16,2024-11-24
sub_05a1dfcb,cust_9c03bd03,business,annual,39,2024-05-11,,active,2024-05-11,2024-07-19
sub_6c0589d8,cust_5794061a,premium,monthly,1,2024-05-01,2024-12-29,churned,2024-05-01,2024-05-05
sub_c8678b92,cust_6bcdbe34,team,annual,5,2024-09-18,2024-10-18,churned,2024-09-18,2024-10-01
sub_175086a3,cust_b021cd2e,business,monthly,51,2024-01-05,,active,2024-01-05,2024-06-12
sub_d8df652b,cust_7a7fe023,enterprise,monthly,415,2024-02-07,,active,2024-02-07,2024-08-28
sub_8d6fe76e,cust_8a64d1e0,team,annual,1985,2024-02-10,,active,2024-02-10,2024-11-02
sub_28396018,cust_16ddfe88,business,monthly,395,2024-06-22,,active,2024-06-22,2024-08-29
sub_cae24670,cust_6e5c59ac,team,monthly,373,2024-03-26,,active,2024-03-26,2024-07-14
sub_f541d3a1,cust_beb8523e,business,monthly,864,2024-04-07,,active,2024-04-07,2024-06-20
sub_915072e8,cust_785a25a6,business,annual,22,2024-01-14,,active,2024-01-14,2024-01-23
sub_378f6037,cust_595c2c78,personal,annual,1,2024-08-28,,active,2024-08-28,2024-09-14
sub_2ae2db6a,cust_83e9f22b,team,annual,1416,2024-01-23,,active,2024-01-23,2024-09-09
sub_e271d966,cust_4498b5dd,enterprise,annual,34,2024-09-12,,active,2024-09-12,2024-10-24
sub_c1fd37aa,cust_51289935,business,annual,52,2024-08-20,,active,2024-08-20,2024-12-21
sub_acde3cf6,cust_76e1e38a,business,annual,301,2024-02-17,2024-12-17,churned,2024-02-17,2024-04-03
sub_ed4e92c3,cust_433d0953,business,monthly,53,2024-02-03,,active,2024-02-03,2024-09-24
sub_558c5ec3,cust_fa21f953,team,monthly,16,2024-02-20,,active,2024-02-20,2024-07-15
sub_1e1c7a3f,cust_0db7ca3d,team,annual,479,2024-09-11,,active,2024-09-11,2024-12-29
sub_98dc1d4b,cust_1cd92b29,business,monthly,233,2024-11-07,,active,2024-11-07,2024-11-24
sub_bbd40a03,cust_c2d14416,team,monthly,121,2024-02-13,2024-12-09,churned,2024-02-13,2024-04-24
sub_42605c6d,cust_544ab9cf,team,monthly,295,2024-04-08,2024-08-30,churned,2024-04-08,2024-10-06
sub_ba96232b,cust_e2f7c32e,team,monthly,30,2024-09-13,,active,2024-09-13,2024-09-27
sub_5c80d4da,cust_ef236fee,team,annual,5,2024-09-05,,active,2024-09-05,2024-12-02
sub_70cbed2b,cust_b1b4c408,team,monthly,60,2024-04-17,2024-10-29,churned,2024-04-17,2024-08-20
sub_f2ad4e00,cust_0bf98b00,business,annual,80,2024-04-09,,active,2024-04-09,2024-06-10
sub_e89d851a,cust_21afde7e,enterprise,annual,272,2024-10-30,,active,2024-10-30,2024-11-06
sub_4b8b7c7f,cust_10a55e90,premium,annual,1,2024-04-17,,active,2024-04-17,2024-05-11
sub_4b90fca7,cust_04de41fe,enterprise,monthly,675,2024-05-28,2024-09-10,churned,2024-05-28,2024-10-04
sub_bbaab649,cust_d812d0dc,enterprise,annual,31,2024-01-24,,active,2024-01-24,2024-05-03
sub_3c868660,cust_d8cd46af,business,annual,148,2024-11-11,,active,2024-11-11,2024-12-06
sub_b0764b7c,cust_2b62c555,enterprise,monthly,1399,2024-03-10,,active,2024-03-10,2024-08-28
sub_d93e08b4,cust_3e58c247,team,monthly,493,2024-01-27,2024-09-03,churned,2024-01-27,2024-04-13
sub_d0d6103b,cust_1c6eaba0,personal,annual,1,2024-08-25,2024-12-09,churned,2024-08-25,2024-09-28
sub_b3dee8e9,cust_47c3fd0d,team,annual,25,2024-09-07,,active,2024-09-07,2024-12-11
sub_f84ad063,cust_46e4298c,business,annual,268,2024-02-12,2024-05-07,churned,2024-02-12,2024-09-08
sub_ff24f2f9,cust_011feec8,premium,annual,1,2024-10-25,,active,2024-10-25,2024-12-05
sub_607a5b45,cust_b249133d,team,annual,143,2024-03-25,,active,2024-03-25,2024-11-18
sub_b9d6d447,cust_cb6fab1e,team,monthly,14,2024-09-06,,active,2024-09-06,2024-09-26
sub_6f1acfcc,cust_b3713601,business,monthly,301,2024-06-20,,active,2024-06-20,2024-11-05
sub_5d84e660,cust_bdbd0a3f,team,annual,399,2024-04-10,,active,2024-04-10,2024-05-20
sub_2d184578,cust_56a41ae4,business,annual,1621,2024-01-14,,active,2024-01-14,2024-02-11
sub_6fb208ea,cust_c9cb6fa8,team,annual,1296,2024-01-28,,active,2024-01-28,2024-09-05
sub_e7a1e99d,cust_dfdecb33,team,monthly,346,2024-10-09,,active,2024-10-09,2024-11-02
sub_b6886a4e,cust_81f03161,premium,monthly,1,2024-10-28,,active,2024-10-28,2024-12-10
sub_3e8251d6,cust_c9726fd4,team,annual,71,2024-01-08,,active,2024-01-08,2024-12-21
sub_2883e635,cust_d02ba281,team,monthly,414,2024-07-12,,active,2024-07-12,2024-08-09
sub_47eb6811,cust_7189601b,enterprise,annual,417,2024-09-10,,active,2024-09-10,2024-09-10
sub_41369c9d,cust_ea522bb5,business,monthly,1131,2024-01-15,,active,2024-01-15,2024-09-29
sub_8efe459f,cust_a932303f,team,monthly,9,2024-05-31,,active,2024-05-31,2024-09-11
sub_f8544501,cust_5d2223cf,business,monthly,121,2024-02-28,,active,2024-02-28,2024-11-25
sub_715a7b88,cust_2d96b248,team,monthly,886,2024-05-08,,active,2024-05-08,2024-10-06
sub_b34aafdf,cust_9df6f820,business,annual,20,2024-08-11,,active,2024-08-11,2024-08-11
sub_874e6c4d,cust_d4716d1e,premium,monthly,1,2024-07-19,2024-11-21,churned,2024-07-19,2024-10-19
sub_09e94f9c,cust_fd6c04bb,business,annual,86,2024-06-18,,active,2024-06-18,2024-11-21
sub_ad7e99e8,cust_d12b34f3,enterprise,annual,450,2024-11-23,,active,2024-11-23,2024-12-28
sub_feba827d,cust_2afc1fc1,team,monthly,91,2024-10-30,,active,2024-10-30,2024-11-05
sub_f246958a,cust_3100cdb4,business,annual,12,2024-07-28,2024-10-09,churned,2024-07-28,2024-07-28
sub_a2b4cc8f,cust_16ddfe88,personal,monthly,1,2024-05-29,,active,2024-05-29,2024-12-02
sub_ac5a9b5f,cust_45acd302,personal,annual,1,2024-02-17,,active,2024-02-17,2024-09-24
sub_e0ea1b1a,cust_d51bc06f,business,monthly,216,2024-07-26,,active,2024-07-26,2024-10-03
sub_3fcc9b2c,cust_5743c742,personal,annual,1,2024-05-09,,active,2024-05-09,2024-09-03
sub_371ac9ce,cust_974c3120,business,monthly,47,2024-06-04,,active,2024-06-04,2024-06-25
sub_46896311,cust_faa2c0f7,team,annual,6,2024-09-02,,active,2024-09-02,2024-09-19
sub_d7e05a30,cust_dc3618a5,business,monthly,372,2024-05-21,,active,2024-05-21,2024-12-14
sub_710558db,cust_07164d04,team,monthly,131,2024-11-27,,active,2024-11-27,2024-12-13
sub_fd2de774,cust_348904d9,team,annual,144,2024-02-01,2024-08-27,churned,2024-02-01,2024-11-22
sub_b4ed3787,cust_3fd434ab,business,monthly,142,2024-10-24,,active,2024-10-24,2024-11-21
sub_b0c23ada,cust_ef54fb19,business,monthly,468,2024-09-08,,active,2024-09-08,2024-10-17
sub_2a9a3427,cust_5b52c7a0,premium,monthly,1,2024-03-09,2024-11-09,churned,2024-03-09,2024-03-24
sub_ed34d542,cust_2a6b052e,premium,annual,1,2024-05-29,,active,2024-05-29,2024-08-11
sub_c1a2e686,cust_05c57191,personal,monthly,1,2024-04-26,2024-10-24,churned,2024-04-26,2024-06-06
sub_77786106,cust_a253d224,personal,monthly,1,2024-09-01,,active,2024-09-01,2024-11-09
sub_4374650a,cust_5534ea62,team,monthly,8,2024-07-07,2024-08-22,churned,2024-07-07,2024-12-25
sub_31979d2b,cust_0245ce58,team,annual,3,2024-09-02,2024-11-13,churned,2024-09-02,2024-10-08
sub_8da974e4,cust_10a55e90,team,annual,5,2024-02-24,,active,2024-02-24,2024-03-08
sub_362e3594,cust_eb5790e0,business,monthly,51,2024-03-15,,active,2024-03-15,2024-03-24
sub_78c27886,cust_64f3b0bd,business,monthly,1915,2024-10-06,2024-11-28,churned,2024-10-06,2024-11-22
sub_adfb65e9,cust_7f88e8c3,personal,monthly,1,2024-05-30,,active,2024-05-30,2024-06-23
sub_8d7d23df,cust_b52c995e,team,annual,165,2024-11-03,,active,2024-11-03,2024-12-25
sub_ac9f6046,cust_d467db99,premium,monthly,1,2024-09-06,,active,2024-09-06,2024-11-04
sub_88407d6a,cust_2afc1fc1,team,annual,50,2024-07-13,,active,2024-07-13,2024-10-24
sub_d9402379,cust_a319d4cd,business,monthly,105,2024-11-19,2024-12-28,churned,2024-11-19,2024-12-10
sub_bee8ac8e,cust_aaef9e2f,team,annual,717,2024-01-07,,active,2024-01-07,2024-01-21
sub_ecf3c156,cust_32899952,enterprise,annual,1122,2024-05-11,,active,2024-05-11,2024-06-01
sub_0e142201,cust_3be1a96f,enterprise,annual,89,2024-05-11,,active,2024-05-11,2024-05-27
sub_b5539612,cust_a3bddddf,business,monthly,9,2024-06-06,2024-07-28,churned,2024-06-06,2024-08-27
sub_85740c00,cust_0cc98de0,business,annual,129,2024-11-09,2024-12-24,churned,2024-11-09,2024-12-29
sub_fe004237,cust_e2f7c32e,personal,monthly,1,2024-06-27,,active,2024-06-27,2024-12-26
sub_0681adfd,cust_bb552bf3,business,annual,405,2024-09-20,,active,2024-09-20,2024-10-18
sub_401150e9,cust_700c6052,premium,annual,1,2024-10-14,,active,2024-10-14,2024-12-09
sub_b6c69bdc,cust_d467db99,premium,annual,1,2024-03-31,,active,2024-03-31,2024-04-27
sub_b0057762,cust_d02ba281,business,monthly,265,2024-01-15,,active,2024-01-15,2024-10-26
sub_f54071cb,cust_fde95aec,business,monthly,5,2024-02-24,,active,2024-02-24,2024-08-31
sub_29289b03,cust_6894b27f,business,annual,106,2024-09-10,,active,2024-09-10,2024-09-13
sub_98b08cc0,cust_fe4aa29c,business,annual,55,2024-07-02,,active,2024-07-02,2024-12-25
sub_df11765c,cust_8ea4faec,business,monthly,127,2024-08-28,,active,2024-08-28,2024-09-05
sub_adf0a1ed,cust_07969c32,premium,monthly,1,2024-04-04,2024-06-23,churned,2024-04-04,2024-04-09
sub_3e55a6f3,cust_f4496044,enterprise,annual,969,2024-03-07,,active,2024-03-07,2024-11-07
sub_12e7b5ad,cust_0ff6c645,business,monthly,478,2024-01-20,2024-06-17,churned,2024-01-20,2024-12-03
sub_b664c53f,cust_4702960a,team,monthly,175,2024-11-04,2024-12-08,churned,2024-11-04,2024-12-18
sub_4f360dab,cust_b86f5f82,personal,annual,1,2024-08-25,2024-10-27,churned,2024-08-25,2024-12-17
sub_f258bc58,cust_6bcdbe34,premium,annual,1,2024-01-25,,active,2024-01-25,2024-12-07
sub_06c53d13,cust_852f36ae,premium,annual,1,2024-11-13,2024-12-15,churned,2024-11-13,2024-11-18
sub_b21b655f,cust_c8204f35,team,monthly,31,2024-07-12,2024-12-04,churned,2024-07-12,2024-12-14
sub_6a075f33,cust_19cd404a,business,annual,27,2024-08-27,,active,2024-08-27,2024-10-08
sub_51e925e6,cust_b52c995e,business,monthly,243,2024-01-25,2024-05-12,churned,2024-01-25,2024-07-08
sub_76da9fec,cust_a0a5142e,premium,monthly,1,2024-05-11,2024-11-13,churned,2024-05-11,2024-09-13
sub_9d8f8656,cust_5e784b64,business,monthly,100,2024-02-16,,active,2024-02-16,2024-11-07
sub_34beeeb9,cust_31b2cad4,personal,annual,1,2024-08-11,,active,2024-08-11,2024-11-25
sub_4eb28c57,cust_644b5971,team,monthly,112,2024-02-23,2024-07-26,churned,2024-02-23,2024-12-27
sub_0770b8c5,cust_d9bc3765,team,monthly,47,2024-03-23,2024-05-09,churned,2024-03-23,2024-11-08
sub_fa38c055,cust_7ae6767f,business,monthly,71,2024-03-08,,active,2024-03-08,2024-07-16
sub_6fafd76a,cust_267bb07f,team,monthly,1256,2024-01-25,,active,2024-01-25,2024-03-11
sub_44e6d86c,cust_36f424d3,premium,annual,1,2024-04-16,,active,2024-04-16,2024-06-09
sub_f2a94f48,cust_d387eb50,enterprise,monthly,915,2024-10-21,,active,2024-10-21,2024-11-30
sub_d47c598b,cust_ba6889c5,business,annual,53,2024-03-06,,active,2024-03-06,2024-12-01
sub_54475e9c,cust_b4644d58,business,annual,306,2024-05-23,,active,2024-05-23,2024-12-23
sub_b7e8b72b,cust_bf4760e3,business,monthly,29,2024-03-05,,active,2024-03-05,2024-08-22
sub_445e8595,cust_0ff893a6,business,monthly,43,2024-04-04,2024-12-16,churned,2024-04-04,2024-04-19
sub_7c1b534b,cust_dbb7d910,enterprise,monthly,443,2024-02-21,,active,2024-02-21,2024-03-30
sub_de3a6533,cust_87b7bc95,business,annual,695,2024-11-03,2024-12-21,churned,2024-11-03,2024-11-18
sub_e771e0d0,cust_33e71b67,personal,annual,1,2024-01-07,,active,2024-01-07,2024-12-13
sub_5bd564a0,cust_fcba80f8,team,monthly,39,2024-07-08,,active,2024-07-08,2024-07-23
sub_5b0028c8,cust_8630a027,team,annual,1669,2024-01-03,2024-02-04,churned,2024-01-03,2024-03-12
sub_24dd1d33,cust_01812693,business,monthly,63,2024-02-04,,active,2024-02-04,2024-11-04
sub_0add5c7e,cust_954f5ec5,personal,monthly,1,2024-09-10,,active,2024-09-10,2024-11-04
sub_545be370,cust_b72c4e17,premium,monthly,1,2024-06-10,,active,2024-06-10,2024-12-11
sub_26e9b869,cust_25f8a696,business,annual,55,2024-09-25,,active,2024-09-25,2024-10-07
sub_3b527296,cust_d58b7a20,personal,annual,1,2024-03-21,,active,2024-03-21,2024-05-15
sub_bb72377c,cust_6495d7d6,business,monthly,1379,2024-09-05,,active,2024-09-05,2024-10-27
sub_2359499d,cust_cc803303,team,annual,280,2024-07-22,,active,2024-07-22,2024-10-17
sub_b844ef9b,cust_15668508,business,monthly,22,2024-06-09,,active,2024-06-09,2024-09-09
sub_a077da15,cust_eb5790e0,team,annual,38,2024-03-08,,active,2024-03-08,2024-10-31
sub_5766570a,cust_9f87e7d4,team,annual,19,2024-09-25,,active,2024-09-25,2024-09-28
sub_419902e9,cust_c8204f35,premium,annual,1,2024-08-19,2024-10-22,churned,2024-08-19,2024-11-24
sub_30cd6e7c,cust_a5cb38c7,team,annual,749,2024-08-25,,active,2024-08-25,2024-09-11
sub_dad64578,cust_39bc74e4,premium,annual,1,2024-08-31,,active,2024-08-31,2024-10-28
sub_297fb254,cust_712aff0f,premium,annual,1,2024-05-15,2024-11-23,churned,2024-05-15,2024-05-16
sub_7b2479da,cust_2ba1b3c5,business,monthly,357,2024-08-04,2024-10-18,churned,2024-08-04,2024-09-10
sub_4ee05779,cust_044e0beb,business,monthly,18,2024-02-15,,active,2024-02-15,2024-09-07
sub_9058ec11,cust_7bab8ca2,team,monthly,1653,2024-02-07,2024-11-03,churned,2024-02-07,2024-06-26
